gene,cancer_type
ARMC9,KIRC
ARMCX1,KIRC
ARMCX3,KIRC
ARMCX5,KIRC
ARMCX6,KIRC
ARNT,KIRC
ARNTL,KIRC
ARPC1A,KIRC
ARPC2,KIRC
ARPC3,KIRC
ARPC4,KIRC
ARPC5,KIRC
ARPP19,KIRC
ARRB1,KIRC
ARRB2,KIRC
ARRDC4,KIRC
ARSB,KIRC
ARSK,KIRC
ART3,KIRC
ARTN,KIRC
ARV1,KIRC
AS3MT,KIRC
ASAH1,KIRC
ASB17,KIRC
ASB3,KIRC
ASB6,KIRC
ASB7,KIRC
ASCC1,KIRC
ASCC3,KIRC
ASCL1,KIRC
ASCL2,KIRC
ASF1A,KIRC
ASF1B,KIRC
ASH2L,KIRC
ASIC1,KIRC
ASIP,KIRC
ASMT,KIRC
ASNA1,KIRC
ASNS,KIRC
ASNSD1,KIRC
ASPDH,KIRC
ASPHD2,KIRC
ASPM,KIRC
ASTL,KIRC
ASUN,KIRC
ASXL3,KIRC
ATAD1,KIRC
ATAD2,KIRC
ATAD3A,KIRC
ATAD5,KIRC
ATAT1,KIRC
ATF1,KIRC
ATF2,KIRC
ATF4,KIRC
ATF5,KIRC
ATF6,KIRC
ATF7,KIRC
ATF7IP,KIRC
ATG10,KIRC
ATG12,KIRC
ATG13,KIRC
ATG14,KIRC
ATG2B,KIRC
ATG3,KIRC
ATG4C,KIRC
ATG5,KIRC
ATG9A,KIRC
ATHL1,KIRC
ATIC,KIRC
ATL1,KIRC
ATL2,KIRC
ATL3,KIRC
ATM,KIRC
ATMIN,KIRC
ATOH1,KIRC
ATOX1,KIRC
ATP10A,KIRC
ATP10D,KIRC
ATP11B,KIRC
ATP11C,KIRC
ATP13A1,KIRC
ATP1A1,KIRC
ATP1B1,KIRC
ATP1B3,KIRC
ATP2A2,KIRC
ATP2B1,KIRC
ATP2B4,KIRC
ATP2C1,KIRC
ATP5A1,KIRC
ATP5B,KIRC
ATP5C1,KIRC
ATP5D,KIRC
ATP5F1,KIRC
ATP5G1,KIRC
ATP5G2,KIRC
ATP5H,KIRC
ATP5I,KIRC
ATP5J,KIRC
ATP5J2,KIRC
ATP5J2-PTCD1,KIRC
ATP5L,KIRC
ATP5L2,KIRC
ATP5O,KIRC
ATP5SL,KIRC
ATP6AP1,KIRC
ATP6AP1L,KIRC
ATP6AP2,KIRC
ATP6V0A1,KIRC
ATP6V0B,KIRC
ATP6V0C,KIRC
ATP6V0D1,KIRC
ATP6V0D2,KIRC
ATP6V0E1,KIRC
ATP6V0E2,KIRC
ATP6V1A,KIRC
ATP6V1B2,KIRC
ATP6V1C1,KIRC
ATP6V1D,KIRC
ATP6V1E1,KIRC
ATP6V1F,KIRC
ATP6V1G1,KIRC
ATP6V1G3,KIRC
ATP6V1H,KIRC
