gene,cancer_type
ASMT,LGG
ASNA1,LGG
ASNS,LGG
ASNSD1,LGG
ASPDH,LGG
ASPHD2,LGG
ASPM,LGG
ASTL,LGG
ASUN,LGG
ASXL3,LGG
ATAD1,LGG
ATAD2,LGG
ATAD3A,LGG
ATAD5,LGG
ATAT1,LGG
ATF1,LGG
ATF2,LGG
ATF4,LGG
ATF5,LGG
ATF6,LGG
ATF7,LGG
ATF7IP,LGG
ATG10,LGG
ATG12,LGG
ATG13,LGG
ATG14,LGG
ATG2B,LGG
ATG3,LGG
ATG4C,LGG
ATG5,LGG
ATG9A,LGG
ATHL1,LGG
ATIC,LGG
ATL1,LGG
ATL2,LGG
ATL3,LGG
ATM,LGG
ATMIN,LGG
ATOH1,LGG
ATOX1,LGG
ATP10A,LGG
ATP10D,LGG
ATP11B,LGG
ATP11C,LGG
ATP13A1,LGG
ATP1A1,LGG
ATP1B1,LGG
ATP1B3,LGG
ATP2A2,LGG
ATP2B1,LGG
ATP2B4,LGG
ATP2C1,LGG
ATP5A1,LGG
ATP5B,LGG
ATP5C1,LGG
ATP5D,LGG
ATP5F1,LGG
ATP5G1,LGG
ATP5G2,LGG
ATP5H,LGG
ATP5I,LGG
ATP5J,LGG
ATP5J2,LGG
ATP5J2-PTCD1,LGG
ATP5L,LGG
ATP5L2,LGG
ATP5O,LGG
ATP5SL,LGG
ATP6AP1,LGG
ATP6AP1L,LGG
ATP6AP2,LGG
ATP6V0A1,LGG
ATP6V0B,LGG
ATP6V0C,LGG
ATP6V0D1,LGG
ATP6V0D2,LGG
ATP6V0E1,LGG
ATP6V0E2,LGG
ATP6V1A,LGG
ATP6V1B2,LGG
ATP6V1C1,LGG
ATP6V1D,LGG
ATP6V1E1,LGG
ATP6V1F,LGG
ATP6V1G1,LGG
ATP6V1G3,LGG
ATP6V1H,LGG
ATP7A,LGG
ATP8A1,LGG
ATP8A2,LGG
ATP8B2,LGG
ATPAF2,LGG
ATPIF1,LGG
ATR,LGG
ATRIP,LGG
ATRN,LGG
ATRX,LGG
ATXN10,LGG
ATXN2L,LGG
ATXN3L,LGG
ATXN7,LGG
ATXN7L3,LGG
ATXN7L3B,LGG
AUP1,LGG
AURKA,LGG
AURKAIP1,LGG
AURKB,LGG
AUTS2,LGG
AVEN,LGG
AVIL,LGG
AVP,LGG
AVPR1A,LGG
AXDND1,LGG
AXIN2,LGG
AZGP1,LGG
AZI2,LGG
AZIN1,LGG
B3GALNT1,LGG
B3GALT4,LGG
B3GNT2,LGG
B3GNT5,LGG
B3GNT6,LGG
B4GALNT1,LGG
B4GALT3,LGG
B4GALT4,LGG
B4GALT7,LGG
BACH1,LGG
BAG4,LGG
BAI2,LGG
BAK1,LGG
BAMBI,LGG
BANF1,LGG
BANK1,LGG
BANP,LGG
BAP1,LGG
BARD1,LGG
BATF,LGG
BATF2,LGG
BAZ1A,LGG
BAZ1B,LGG
BAZ2B,LGG
BBIP1,LGG
BBS10,LGG
BBS12,LGG
BBS5,LGG
BCAN,LGG
BCAP29,LGG
BCAP31,LGG
BCAR1,LGG
BCAR3,LGG
BCAS1,LGG
BCAS2,LGG
BCAT1,LGG
BCCIP,LGG
BCDIN3D,LGG
BCKDHA,LGG
BCL10,LGG
BCL11B,LGG
BCL2,LGG
BCL2L1,LGG
BCL2L12,LGG
BCL2L15,LGG
BCL2L2-PABPN1,LGG
BCL6,LGG
BCL7C,LGG
BCL9,LGG
BCL9L,LGG
BCLAF1,LGG
BCORL1,LGG
BCS1L,LGG
BDH2,LGG
BDNF,LGG
BDP1,LGG
BECN1,LGG
BEND3,LGG
BET1,LGG
BEX2,LGG
BEX4,LGG
BFAR,LGG
BFSP1,LGG
BGLAP,LGG
BHLHB9,LGG
BHLHE22,LGG
BHLHE40,LGG
BHLHE41,LGG
BHMT,LGG
BICD2,LGG
BID,LGG
BIRC2,LGG
BIRC3,LGG
BIRC5,LGG
BIRC6,LGG
BIRC8,LGG
BIVM,LGG
BLM,LGG
BLOC1S2,LGG
BLOC1S6,LGG
BLVRB,LGG
BLZF1,LGG
BMF,LGG
BMI1,LGG
BMP10,LGG
BMP2K,LGG
BMP3,LGG
BMP4,LGG
BMP5,LGG
BMP8A,LGG
BMP8B,LGG
BMPR1A,LGG
BMPR1B,LGG
BMPR2,LGG
BMS1,LGG
BNC1,LGG
BNC2,LGG
BNIP1,LGG
BNIP2,LGG
BNIP3,LGG
BOD1L1,LGG
BOD1L2,LGG
BOLA3,LGG
BOP1,LGG
BORA,LGG
BPGM,LGG
BPIFC,LGG
BPNT1,LGG
BPTF,LGG
BPY2C,LGG
BRAF,LGG
BRAP,LGG
BRAT1,LGG
BRCA1,LGG
BRCA2,LGG
BRCC3,LGG
BRD1,LGG
BRD2,LGG
BRD4,LGG
BRD7,LGG
BRD8,LGG
BRD9,LGG
BRF1,LGG
BRF2,LGG
BRI3,LGG
BRI3BP,LGG
BRINP2,LGG
BRIP1,LGG
BRIX1,LGG
BRMS1,LGG
BRMS1L,LGG
BRPF1,LGG
BRPF3,LGG
BRS3,LGG
BRWD1,LGG
BRWD3,LGG
BSCL2,LGG
BSG,LGG
BSN,LGG
BSND,LGG
BSPH1,LGG
BST1,LGG
BTAF1,LGG
BTBD10,LGG
BTBD3,LGG
BTBD6,LGG
BTBD7,LGG
BTBD8,LGG
BTBD9,LGG
BTC,LGG
BTD,LGG
BTF3,LGG
BTF3L4,LGG
BTG1,LGG
BTK,LGG
BTLA,LGG
BTRC,LGG
BUB1,LGG
BUB1B,LGG
BUB3,LGG
BUD13,LGG
BUD31,LGG
BYSL,LGG
BZW1,LGG
BZW2,LGG
C10orf10,LGG
C10orf107,LGG
C10orf128,LGG
C10orf129,LGG
C10orf131,LGG
C10orf137,LGG
C10orf2,LGG
C10orf68,LGG
C10orf76,LGG
C10orf82,LGG
C10orf88,LGG
C10orf95,LGG
C11orf30,LGG
C11orf31,LGG
C11orf42,LGG
C11orf49,LGG
C11orf54,LGG
C11orf57,LGG
C11orf58,LGG
C11orf65,LGG
C11orf70,LGG
C11orf73,LGG
C11orf74,LGG
C11orf82,LGG
C11orf83,LGG
C11orf85,LGG
C11orf88,LGG
C11orf91,LGG
C11orf94,LGG
C12orf10,LGG
C12orf4,LGG
C12orf40,LGG
C12orf42,LGG
C12orf43,LGG
C12orf45,LGG
C12orf49,LGG
C12orf50,LGG
C12orf52,LGG
C12orf56,LGG
C12orf57,LGG
C12orf65,LGG
C12orf71,LGG
C12orf75,LGG
C13orf45,LGG
C14orf159,LGG
C14orf164,LGG
C14orf166,LGG
C14orf166B,LGG
C14orf178,LGG
C14orf2,LGG
C14orf28,LGG
C14orf39,LGG
C14orf80,LGG
C15orf26,LGG
C15orf38-AP3S2,LGG
C15orf41,LGG
C15orf43,LGG
C15orf48,LGG
C15orf57,LGG
C16orf45,LGG
C16orf59,LGG
C16orf62,LGG
C16orf72,LGG
C16orf80,LGG
C16orf87,LGG
C16orf90,LGG
C16orf92,LGG
C17orf102,LGG
C17orf104,LGG
C17orf105,LGG
C17orf49,LGG
C17orf58,LGG
C17orf66,LGG
C17orf70,LGG
C17orf74,LGG
C17orf75,LGG
C17orf80,LGG
C17orf85,LGG
C17orf89,LGG
C17orf96,LGG
C17orf98,LGG
C17orf99,LGG
C18orf21,LGG
C18orf32,LGG
C19orf18,LGG
C19orf25,LGG
C19orf40,LGG
C19orf43,LGG
C19orf48,LGG
C19orf52,LGG
C19orf53,LGG
C19orf70,LGG
C19orf77,LGG
C19orf82,LGG
C19orf83,LGG
C1D,LGG
C1GALT1,LGG
C1GALT1C1,LGG
C1orf101,LGG
C1orf105,LGG
C1orf109,LGG
C1orf112,LGG
C1orf122,LGG
C1orf131,LGG
C1orf146,LGG
C1orf172,LGG
C1orf234,LGG
C1orf27,LGG
C1orf35,LGG
C1orf43,LGG
C1orf52,LGG
C1orf54,LGG
C1orf74,LGG
C1orf86,LGG
C1orf87,LGG
C1QBP,LGG
C1QL2,LGG
C1QTNF5,LGG
C1QTNF9,LGG
C1QTNF9B,LGG
C1S,LGG
C20orf112,LGG
C20orf196,LGG
C20orf197,LGG
C20orf24,LGG
C20orf85,LGG
C21orf2,LGG
C21orf59,LGG
C22orf43,LGG
C22orf46,LGG
C2CD4D,LGG
C2CD5,LGG
C2orf15,LGG
C2orf43,LGG
C2orf49,LGG
