gene,cancer_type
ASXL3,PRAD
ATAD1,PRAD
ATAD2,PRAD
ATAD3A,PRAD
ATAD5,PRAD
ATAT1,PRAD
ATF1,PRAD
ATF2,PRAD
ATF4,PRAD
ATF5,PRAD
ATF6,PRAD
ATF7,PRAD
ATF7IP,PRAD
ATG10,PRAD
ATG12,PRAD
ATG13,PRAD
ATG14,PRAD
ATG2B,PRAD
ATG3,PRAD
ATG4C,PRAD
ATG5,PRAD
ATG9A,PRAD
ATHL1,PRAD
ATIC,PRAD
ATL1,PRAD
ATL2,PRAD
ATL3,PRAD
ATM,PRAD
ATMIN,PRAD
ATOH1,PRAD
ATOX1,PRAD
ATP10A,PRAD
ATP10D,PRAD
ATP11B,PRAD
ATP11C,PRAD
ATP13A1,PRAD
ATP1A1,PRAD
ATP1B1,PRAD
ATP1B3,PRAD
ATP2A2,PRAD
ATP2B1,PRAD
ATP2B4,PRAD
ATP2C1,PRAD
ATP5A1,PRAD
ATP5B,PRAD
ATP5C1,PRAD
ATP5D,PRAD
ATP5F1,PRAD
ATP5G1,PRAD
ATP5G2,PRAD
ATP5H,PRAD
ATP5I,PRAD
ATP5J,PRAD
ATP5J2,PRAD
ATP5J2-PTCD1,PRAD
ATP5L,PRAD
ATP5L2,PRAD
ATP5O,PRAD
ATP5SL,PRAD
ATP6AP1,PRAD
ATP6AP1L,PRAD
ATP6AP2,PRAD
ATP6V0A1,PRAD
ATP6V0B,PRAD
ATP6V0C,PRAD
ATP6V0D1,PRAD
ATP6V0D2,PRAD
ATP6V0E1,PRAD
ATP6V0E2,PRAD
ATP6V1A,PRAD
ATP6V1B2,PRAD
ATP6V1C1,PRAD
ATP6V1D,PRAD
ATP6V1E1,PRAD
ATP6V1F,PRAD
ATP6V1G1,PRAD
ATP6V1G3,PRAD
ATP6V1H,PRAD
ATP7A,PRAD
ATP8A1,PRAD
ATP8A2,PRAD
ATP8B2,PRAD
ATPAF2,PRAD
ATPIF1,PRAD
ATR,PRAD
ATRIP,PRAD
ATRN,PRAD
ATRX,PRAD
ATXN10,PRAD
ATXN2L,PRAD
ATXN3L,PRAD
ATXN7,PRAD
ATXN7L3,PRAD
ATXN7L3B,PRAD
AUP1,PRAD
AURKA,PRAD
AURKAIP1,PRAD
AURKB,PRAD
AUTS2,PRAD
AVEN,PRAD
AVIL,PRAD
AVP,PRAD
AVPR1A,PRAD
AXDND1,PRAD
AXIN2,PRAD
AZGP1,PRAD
AZI2,PRAD
AZIN1,PRAD
B3GALNT1,PRAD
B3GALT4,PRAD
B3GNT2,PRAD
B3GNT5,PRAD
B3GNT6,PRAD
B4GALNT1,PRAD
B4GALT3,PRAD
B4GALT4,PRAD
B4GALT7,PRAD
BACH1,PRAD
BAG4,PRAD
BAI2,PRAD
BAK1,PRAD
BAMBI,PRAD
BANF1,PRAD
BANK1,PRAD
BANP,PRAD
BAP1,PRAD
BARD1,PRAD
BATF,PRAD
BATF2,PRAD
BAZ1A,PRAD
BAZ1B,PRAD
BAZ2B,PRAD
BBIP1,PRAD
BBS10,PRAD
BBS12,PRAD
BBS5,PRAD
BCAN,PRAD
BCAP29,PRAD
BCAP31,PRAD
BCAR1,PRAD
BCAR3,PRAD
BCAS1,PRAD
BCAS2,PRAD
BCAT1,PRAD
BCCIP,PRAD
BCDIN3D,PRAD
BCKDHA,PRAD
BCL10,PRAD
BCL11B,PRAD
BCL2,PRAD
BCL2L1,PRAD
BCL2L12,PRAD
BCL2L15,PRAD
BCL2L2-PABPN1,PRAD
BCL6,PRAD
BCL7C,PRAD
BCL9,PRAD
BCL9L,PRAD
BCLAF1,PRAD
BCORL1,PRAD
BCS1L,PRAD
BDH2,PRAD
BDNF,PRAD
BDP1,PRAD
BECN1,PRAD
BEND3,PRAD
BET1,PRAD
BEX2,PRAD
BEX4,PRAD
BFAR,PRAD
BFSP1,PRAD
BGLAP,PRAD
BHLHB9,PRAD
BHLHE22,PRAD
BHLHE40,PRAD
BHLHE41,PRAD
BHMT,PRAD
BICD2,PRAD
BID,PRAD
BIRC2,PRAD
BIRC3,PRAD
BIRC5,PRAD
BIRC6,PRAD
BIRC8,PRAD
BIVM,PRAD
BLM,PRAD
BLOC1S2,PRAD
BLOC1S6,PRAD
BLVRB,PRAD
BLZF1,PRAD
BMF,PRAD
BMI1,PRAD
BMP10,PRAD
BMP2K,PRAD
BMP3,PRAD
BMP4,PRAD
BMP5,PRAD
BMP8A,PRAD
BMP8B,PRAD
BMPR1A,PRAD
BMPR1B,PRAD
BMPR2,PRAD
BMS1,PRAD
BNC1,PRAD
BNC2,PRAD
BNIP1,PRAD
BNIP2,PRAD
BNIP3,PRAD
BOD1L1,PRAD
BOD1L2,PRAD
BOLA3,PRAD
BOP1,PRAD
BORA,PRAD
BPGM,PRAD
BPIFC,PRAD
BPNT1,PRAD
BPTF,PRAD
BPY2C,PRAD
BRAF,PRAD
BRAP,PRAD
BRAT1,PRAD
BRCA1,PRAD
BRCA2,PRAD
BRCC3,PRAD
BRD1,PRAD
BRD2,PRAD
BRD4,PRAD
BRD7,PRAD
BRD8,PRAD
BRD9,PRAD
BRF1,PRAD
BRF2,PRAD
BRI3,PRAD
BRI3BP,PRAD
BRINP2,PRAD
BRIP1,PRAD
BRIX1,PRAD
BRMS1,PRAD
BRMS1L,PRAD
BRPF1,PRAD
BRPF3,PRAD
BRS3,PRAD
BRWD1,PRAD
BRWD3,PRAD
BSCL2,PRAD
BSG,PRAD
BSN,PRAD
BSND,PRAD
BSPH1,PRAD
BST1,PRAD
BTAF1,PRAD
BTBD10,PRAD
BTBD3,PRAD
BTBD6,PRAD
BTBD7,PRAD
BTBD8,PRAD
BTBD9,PRAD
BTC,PRAD
BTD,PRAD
BTF3,PRAD
BTF3L4,PRAD
BTG1,PRAD
BTK,PRAD
BTLA,PRAD
BTRC,PRAD
