gene,cancer_type
ANXA13,STAD
ANXA2,STAD
ANXA2R,STAD
ANXA3,STAD
ANXA8,STAD
ANXA8L2,STAD
AOAH,STAD
AP1AR,STAD
AP1B1,STAD
AP1G1,STAD
AP1M2,STAD
AP1S2,STAD
AP2A1,STAD
AP2B1,STAD
AP2M1,STAD
AP2S1,STAD
AP3B1,STAD
AP3M1,STAD
AP3M2,STAD
AP3S1,STAD
AP4S1,STAD
AP5M1,STAD
APBA1,STAD
APBA2,STAD
APBB1IP,STAD
APC,STAD
APC2,STAD
APCS,STAD
APEX1,STAD
APEX2,STAD
APH1A,STAD
APH1B,STAD
API5,STAD
APIP,STAD
APITD1,STAD
APITD1-CORT,STAD
APLP1,STAD
APLP2,STAD
APMAP,STAD
APOBEC3A,STAD
APOBEC3D,STAD
APOBEC4,STAD
APOC2,STAD
APOE,STAD
APOH,STAD
APOL2,STAD
APOOL,STAD
APPBP2,STAD
APPL2,STAD
APRT,STAD
APTX,STAD
AQP1,STAD
AQP10,STAD
AQP12B,STAD
AQP7,STAD
AQP9,STAD
AQR,STAD
AR,STAD
ARAP1,STAD
ARAP2,STAD
ARCN1,STAD
ARF1,STAD
ARF3,STAD
ARF4,STAD
ARF6,STAD
ARFGAP1,STAD
ARFGEF1,STAD
ARFIP1,STAD
ARFRP1,STAD
ARGLU1,STAD
ARHGAP1,STAD
ARHGAP11A,STAD
ARHGAP11B,STAD
ARHGAP19,STAD
ARHGAP21,STAD
ARHGAP24,STAD
ARHGAP26,STAD
ARHGAP29,STAD
ARHGAP30,STAD
ARHGAP35,STAD
ARHGAP5,STAD
ARHGAP6,STAD
ARHGAP8,STAD
ARHGDIB,STAD
ARHGEF11,STAD
ARHGEF12,STAD
ARHGEF2,STAD
ARHGEF25,STAD
ARHGEF3,STAD
ARHGEF33,STAD
ARHGEF35,STAD
ARHGEF38,STAD
ARHGEF5,STAD
ARHGEF7,STAD
ARHGEF9,STAD
ARID1A,STAD
ARID1B,STAD
ARID2,STAD
ARID3A,STAD
ARID3B,STAD
ARID4A,STAD
ARID4B,STAD
ARID5A,STAD
ARIH1,STAD
ARIH2,STAD
ARL1,STAD
ARL10,STAD
ARL11,STAD
ARL13B,STAD
ARL14,STAD
ARL14EP,STAD
ARL14EPL,STAD
ARL15,STAD
ARL2,STAD
ARL2BP,STAD
ARL3,STAD
ARL4A,STAD
ARL5A,STAD
ARL5B,STAD
ARL6IP1,STAD
ARL6IP6,STAD
ARL8B,STAD
ARMC1,STAD
ARMC10,STAD
ARMC2,STAD
ARMC5,STAD
ARMC7,STAD
ARMC9,STAD
ARMCX1,STAD
ARMCX3,STAD
ARMCX5,STAD
ARMCX6,STAD
ARNT,STAD
ARNTL,STAD
ARPC1A,STAD
ARPC2,STAD
ARPC3,STAD
ARPC4,STAD
ARPC5,STAD
ARPP19,STAD
ARRB1,STAD
ARRB2,STAD
ARRDC4,STAD
ARSB,STAD
ARSK,STAD
ART3,STAD
ARTN,STAD
ARV1,STAD
AS3MT,STAD
ASAH1,STAD
ASB17,STAD
ASB3,STAD
ASB6,STAD
ASB7,STAD
ASCC1,STAD
ASCC3,STAD
ASCL1,STAD
ASCL2,STAD
ASF1A,STAD
ASF1B,STAD
ASH2L,STAD
ASIC1,STAD
ASIP,STAD
ASMT,STAD
ASNA1,STAD
ASNS,STAD
ASNSD1,STAD
