gene,cancer_type
ANXA13,COAD
ANXA2,COAD
ANXA2R,COAD
ANXA3,COAD
ANXA8,COAD
ANXA8L2,COAD
AOAH,COAD
AP1AR,COAD
AP1B1,COAD
AP1G1,COAD
AP1M2,COAD
AP1S2,COAD
AP2A1,COAD
AP2B1,COAD
AP2M1,COAD
AP2S1,COAD
AP3B1,COAD
AP3M1,COAD
AP3M2,COAD
AP3S1,COAD
AP4S1,COAD
AP5M1,COAD
APBA1,COAD
APBA2,COAD
APBB1IP,COAD
APC,COAD
APC2,COAD
APCS,COAD
APEX1,COAD
APEX2,COAD
APH1A,COAD
APH1B,COAD
API5,COAD
APIP,COAD
APITD1,COAD
APITD1-CORT,COAD
APLP1,COAD
APLP2,COAD
APMAP,COAD
APOBEC3A,COAD
APOBEC3D,COAD
APOBEC4,COAD
APOC2,COAD
APOE,COAD
APOH,COAD
APOL2,COAD
APOOL,COAD
APPBP2,COAD
APPL2,COAD
APRT,COAD
APTX,COAD
AQP1,COAD
AQP10,COAD
AQP12B,COAD
AQP7,COAD
AQP9,COAD
AQR,COAD
AR,COAD
ARAP1,COAD
ARAP2,COAD
ARCN1,COAD
ARF1,COAD
ARF3,COAD
ARF4,COAD
ARF6,COAD
ARFGAP1,COAD
ARFGEF1,COAD
ARFIP1,COAD
ARFRP1,COAD
ARGLU1,COAD
ARHGAP1,COAD
ARHGAP11A,COAD
ARHGAP11B,COAD
ARHGAP19,COAD
ARHGAP21,COAD
ARHGAP24,COAD
ARHGAP26,COAD
ARHGAP29,COAD
ARHGAP30,COAD
ARHGAP35,COAD
ARHGAP5,COAD
ARHGAP6,COAD
ARHGAP8,COAD
ARHGDIB,COAD
ARHGEF11,COAD
ARHGEF12,COAD
ARHGEF2,COAD
ARHGEF25,COAD
ARHGEF3,COAD
ARHGEF33,COAD
ARHGEF35,COAD
ARHGEF38,COAD
ARHGEF5,COAD
ARHGEF7,COAD
ARHGEF9,COAD
ARID1A,COAD
ARID1B,COAD
ARID2,COAD
ARID3A,COAD
ARID3B,COAD
ARID4A,COAD
ARID4B,COAD
ARID5A,COAD
ARIH1,COAD
ARIH2,COAD
ARL1,COAD
ARL10,COAD
ARL11,COAD
ARL13B,COAD
ARL14,COAD
ARL14EP,COAD
ARL14EPL,COAD
ARL15,COAD
ARL2,COAD
ARL2BP,COAD
ARL3,COAD
ARL4A,COAD
ARL5A,COAD
ARL5B,COAD
ARL6IP1,COAD
ARL6IP6,COAD
ARL8B,COAD
ARMC1,COAD
ARMC10,COAD
ARMC2,COAD
ARMC5,COAD
ARMC7,COAD
ARMC9,COAD
ARMCX1,COAD
ARMCX3,COAD
ARMCX5,COAD
ARMCX6,COAD
ARNT,COAD
ARNTL,COAD
ARPC1A,COAD
ARPC2,COAD
ARPC3,COAD
ARPC4,COAD
ARPC5,COAD
ARPP19,COAD
ARRB1,COAD
ARRB2,COAD
ARRDC4,COAD
ARSB,COAD
ARSK,COAD
ART3,COAD
ARTN,COAD
ARV1,COAD
AS3MT,COAD
ASAH1,COAD
ASB17,COAD
ASB3,COAD
ASB6,COAD
ASB7,COAD
ASCC1,COAD
ASCC3,COAD
ASCL1,COAD
ASCL2,COAD
ASF1A,COAD
ASF1B,COAD
ASH2L,COAD
ASIC1,COAD
ASIP,COAD
ASMT,COAD
ASNA1,COAD
ASNS,COAD
ASNSD1,COAD
ASPDH,COAD
ASPHD2,COAD
ASPM,COAD
ASTL,COAD
ASUN,COAD
ASXL3,COAD
ATAD1,COAD
ATAD2,COAD
ATAD3A,COAD
ATAD5,COAD
ATAT1,COAD
ATF1,COAD
ATF2,COAD
ATF4,COAD
ATF5,COAD
ATF6,COAD
ATF7,COAD
ATF7IP,COAD
ATG10,COAD
ATG12,COAD
ATG13,COAD
ATG14,COAD
ATG2B,COAD
ATG3,COAD
ATG4C,COAD
ATG5,COAD
ATG9A,COAD
ATHL1,COAD
ATIC,COAD
ATL1,COAD
ATL2,COAD
ATL3,COAD
ATM,COAD
ATMIN,COAD
ATOH1,COAD
ATOX1,COAD
ATP10A,COAD
ATP10D,COAD
ATP11B,COAD
ATP11C,COAD
ATP13A1,COAD
ATP1A1,COAD
ATP1B1,COAD
ATP1B3,COAD
ATP2A2,COAD
ATP2B1,COAD
ATP2B4,COAD
ATP2C1,COAD
ATP5A1,COAD
ATP5B,COAD
ATP5C1,COAD
ATP5D,COAD
ATP5F1,COAD
ATP5G1,COAD
ATP5G2,COAD
ATP5H,COAD
ATP5I,COAD
ATP5J,COAD
ATP5J2,COAD
ATP5J2-PTCD1,COAD
ATP5L,COAD
ATP5L2,COAD
ATP5O,COAD
ATP5SL,COAD
ATP6AP1,COAD
ATP6AP1L,COAD
