gene,cancer_type
APLP2,READ
APMAP,READ
APOBEC3A,READ
APOBEC3D,READ
APOBEC4,READ
APOC2,READ
APOE,READ
APOH,READ
APOL2,READ
APOOL,READ
APPBP2,READ
APPL2,READ
APRT,READ
APTX,READ
AQP1,READ
AQP10,READ
AQP12B,READ
AQP7,READ
AQP9,READ
AQR,READ
AR,READ
ARAP1,READ
ARAP2,READ
ARCN1,READ
ARF1,READ
ARF3,READ
ARF4,READ
ARF6,READ
ARFGAP1,READ
ARFGEF1,READ
ARFIP1,READ
ARFRP1,READ
ARGLU1,READ
ARHGAP1,READ
ARHGAP11A,READ
ARHGAP11B,READ
ARHGAP19,READ
ARHGAP21,READ
ARHGAP24,READ
ARHGAP26,READ
ARHGAP29,READ
ARHGAP30,READ
ARHGAP35,READ
ARHGAP5,READ
ARHGAP6,READ
ARHGAP8,READ
ARHGDIB,READ
ARHGEF11,READ
ARHGEF12,READ
ARHGEF2,READ
ARHGEF25,READ
ARHGEF3,READ
ARHGEF33,READ
ARHGEF35,READ
ARHGEF38,READ
ARHGEF5,READ
ARHGEF7,READ
ARHGEF9,READ
ARID1A,READ
ARID1B,READ
ARID2,READ
ARID3A,READ
ARID3B,READ
ARID4A,READ
ARID4B,READ
ARID5A,READ
ARIH1,READ
ARIH2,READ
ARL1,READ
ARL10,READ
ARL11,READ
ARL13B,READ
ARL14,READ
ARL14EP,READ
ARL14EPL,READ
ARL15,READ
ARL2,READ
ARL2BP,READ
ARL3,READ
ARL4A,READ
ARL5A,READ
ARL5B,READ
ARL6IP1,READ
ARL6IP6,READ
ARL8B,READ
ARMC1,READ
ARMC10,READ
ARMC2,READ
ARMC5,READ
ARMC7,READ
ARMC9,READ
ARMCX1,READ
ARMCX3,READ
ARMCX5,READ
ARMCX6,READ
ARNT,READ
ARNTL,READ
ARPC1A,READ
ARPC2,READ
ARPC3,READ
ARPC4,READ
ARPC5,READ
ARPP19,READ
ARRB1,READ
ARRB2,READ
ARRDC4,READ
ARSB,READ
ARSK,READ
ART3,READ
ARTN,READ
ARV1,READ
AS3MT,READ
ASAH1,READ
ASB17,READ
ASB3,READ
ASB6,READ
ASB7,READ
ASCC1,READ
ASCC3,READ
ASCL1,READ
ASCL2,READ
ASF1A,READ
ASF1B,READ
ASH2L,READ
ASIC1,READ
ASIP,READ
ASMT,READ
ASNA1,READ
ASNS,READ
ASNSD1,READ
ASPDH,READ
ASPHD2,READ
ASPM,READ
ASTL,READ
ASUN,READ
ASXL3,READ
ATAD1,READ
ATAD2,READ
ATAD3A,READ
ATAD5,READ
ATAT1,READ
ATF1,READ
ATF2,READ
ATF4,READ
ATF5,READ
ATF6,READ
ATF7,READ
ATF7IP,READ
ATG10,READ
ATG12,READ
ATG13,READ
ATG14,READ
ATG2B,READ
ATG3,READ
ATG4C,READ
ATG5,READ
ATG9A,READ
ATHL1,READ
ATIC,READ
ATL1,READ
ATL2,READ
ATL3,READ
ATM,READ
ATMIN,READ
ATOH1,READ
ATOX1,READ
ATP10A,READ
ATP10D,READ
ATP11B,READ
ATP11C,READ
ATP13A1,READ
ATP1A1,READ
ATP1B1,READ
ATP1B3,READ
ATP2A2,READ
ATP2B1,READ
ATP2B4,READ
ATP2C1,READ
ATP5A1,READ
ATP5B,READ
ATP5C1,READ
ATP5D,READ
ATP5F1,READ
ATP5G1,READ
ATP5G2,READ
ATP5H,READ
ATP5I,READ
ATP5J,READ
ATP5J2,READ
ATP5J2-PTCD1,READ
ATP5L,READ
ATP5L2,READ
ATP5O,READ
ATP5SL,READ
ATP6AP1,READ
ATP6AP1L,READ
ATP6AP2,READ
ATP6V0A1,READ
ATP6V0B,READ
ATP6V0C,READ
ATP6V0D1,READ
ATP6V0D2,READ
ATP6V0E1,READ
ATP6V0E2,READ
ATP6V1A,READ
ATP6V1B2,READ
ATP6V1C1,READ
ATP6V1D,READ
ATP6V1E1,READ
ATP6V1F,READ
ATP6V1G1,READ
ATP6V1G3,READ
ATP6V1H,READ
ATP7A,READ
ATP8A1,READ
ATP8A2,READ
ATP8B2,READ
ATPAF2,READ
ATPIF1,READ
ATR,READ
ATRIP,READ
ATRN,READ
ATRX,READ
ATXN10,READ
ATXN2L,READ
ATXN3L,READ
ATXN7,READ
ATXN7L3,READ
ATXN7L3B,READ
AUP1,READ
AURKA,READ
AURKAIP1,READ
AURKB,READ
AUTS2,READ
AVEN,READ
AVIL,READ
AVP,READ
AVPR1A,READ
AXDND1,READ
AXIN2,READ
AZGP1,READ
AZI2,READ
AZIN1,READ
B3GALNT1,READ
B3GALT4,READ
B3GNT2,READ
B3GNT5,READ
B3GNT6,READ
B4GALNT1,READ
B4GALT3,READ
B4GALT4,READ
B4GALT7,READ
BACH1,READ
BAG4,READ
BAI2,READ
BAK1,READ
BAMBI,READ
BANF1,READ
BANK1,READ
BANP,READ
BAP1,READ
BARD1,READ
BATF,READ
BATF2,READ
BAZ1A,READ
BAZ1B,READ
BAZ2B,READ
BBIP1,READ
BBS10,READ
BBS12,READ
BBS5,READ
BCAN,READ
BCAP29,READ
BCAP31,READ
BCAR1,READ
BCAR3,READ
BCAS1,READ
BCAS2,READ
BCAT1,READ
BCCIP,READ
BCDIN3D,READ
BCKDHA,READ
BCL10,READ
BCL11B,READ
BCL2,READ
BCL2L1,READ
BCL2L12,READ
BCL2L15,READ
BCL2L2-PABPN1,READ
BCL6,READ
BCL7C,READ
BCL9,READ
BCL9L,READ
BCLAF1,READ
BCORL1,READ
BCS1L,READ
BDH2,READ
BDNF,READ
BDP1,READ
BECN1,READ
BEND3,READ
BET1,READ
BEX2,READ
BEX4,READ
BFAR,READ
BFSP1,READ
BGLAP,READ
BHLHB9,READ
BHLHE22,READ
BHLHE40,READ
BHLHE41,READ
BHMT,READ
BICD2,READ
BID,READ
BIRC2,READ
BIRC3,READ
BIRC5,READ
BIRC6,READ
BIRC8,READ
BIVM,READ
BLM,READ
BLOC1S2,READ
BLOC1S6,READ
BLVRB,READ
BLZF1,READ
BMF,READ
BMI1,READ
BMP10,READ
BMP2K,READ
BMP3,READ
BMP4,READ
BMP5,READ
BMP8A,READ
BMP8B,READ
BMPR1A,READ
BMPR1B,READ
BMPR2,READ
BMS1,READ
BNC1,READ
BNC2,READ
BNIP1,READ
BNIP2,READ
BNIP3,READ
BOD1L1,READ
BOD1L2,READ
BOLA3,READ
BOP1,READ
BORA,READ
BPGM,READ
BPIFC,READ
BPNT1,READ
BPTF,READ
BPY2C,READ
BRAF,READ
BRAP,READ
BRAT1,READ
BRCA1,READ
BRCA2,READ
BRCC3,READ
BRD1,READ
BRD2,READ
BRD4,READ
BRD7,READ
BRD8,READ
BRD9,READ
BRF1,READ
BRF2,READ
BRI3,READ
BRI3BP,READ
BRINP2,READ
BRIP1,READ
BRIX1,READ
BRMS1,READ
BRMS1L,READ
BRPF1,READ
BRPF3,READ
BRS3,READ
BRWD1,READ
BRWD3,READ
BSCL2,READ
BSG,READ
BSN,READ
BSND,READ
BSPH1,READ
BST1,READ
BTAF1,READ
BTBD10,READ
BTBD3,READ
BTBD6,READ
BTBD7,READ
BTBD8,READ
BTBD9,READ
BTC,READ
BTD,READ
BTF3,READ
BTF3L4,READ
BTG1,READ
BTK,READ
BTLA,READ
BTRC,READ
BUB1,READ
BUB1B,READ
BUB3,READ
BUD13,READ
BUD31,READ
BYSL,READ
BZW1,READ
BZW2,READ
C10orf10,READ
C10orf107,READ
C10orf128,READ
C10orf129,READ
C10orf131,READ
C10orf137,READ
C10orf2,READ
C10orf68,READ
C10orf76,READ
C10orf82,READ
C10orf88,READ
C10orf95,READ
C11orf30,READ
C11orf31,READ
C11orf42,READ
C11orf49,READ
C11orf54,READ
C11orf57,READ
C11orf58,READ
C11orf65,READ
C11orf70,READ
C11orf73,READ
C11orf74,READ
C11orf82,READ
C11orf83,READ
C11orf85,READ
C11orf88,READ
C11orf91,READ
C11orf94,READ
C12orf10,READ
C12orf4,READ
C12orf40,READ
