gene,cancer_type
ARPC3,PAAD
ARPC4,PAAD
ARPC5,PAAD
ARPP19,PAAD
ARRB1,PAAD
ARRB2,PAAD
ARRDC4,PAAD
ARSB,PAAD
ARSK,PAAD
ART3,PAAD
ARTN,PAAD
ARV1,PAAD
AS3MT,PAAD
ASAH1,PAAD
ASB17,PAAD
ASB3,PAAD
ASB6,PAAD
ASB7,PAAD
ASCC1,PAAD
ASCC3,PAAD
ASCL1,PAAD
ASCL2,PAAD
ASF1A,PAAD
ASF1B,PAAD
ASH2L,PAAD
ASIC1,PAAD
ASIP,PAAD
ASMT,PAAD
ASNA1,PAAD
ASNS,PAAD
ASNSD1,PAAD
ASPDH,PAAD
ASPHD2,PAAD
ASPM,PAAD
ASTL,PAAD
ASUN,PAAD
ASXL3,PAAD
ATAD1,PAAD
ATAD2,PAAD
ATAD3A,PAAD
ATAD5,PAAD
ATAT1,PAAD
ATF1,PAAD
ATF2,PAAD
ATF4,PAAD
ATF5,PAAD
ATF6,PAAD
ATF7,PAAD
ATF7IP,PAAD
ATG10,PAAD
ATG12,PAAD
ATG13,PAAD
ATG14,PAAD
ATG2B,PAAD
ATG3,PAAD
ATG4C,PAAD
ATG5,PAAD
ATG9A,PAAD
ATHL1,PAAD
ATIC,PAAD
ATL1,PAAD
ATL2,PAAD
ATL3,PAAD
ATM,PAAD
ATMIN,PAAD
ATOH1,PAAD
ATOX1,PAAD
ATP10A,PAAD
ATP10D,PAAD
ATP11B,PAAD
ATP11C,PAAD
ATP13A1,PAAD
ATP1A1,PAAD
ATP1B1,PAAD
ATP1B3,PAAD
ATP2A2,PAAD
ATP2B1,PAAD
ATP2B4,PAAD
ATP2C1,PAAD
ATP5A1,PAAD
ATP5B,PAAD
ATP5C1,PAAD
ATP5D,PAAD
ATP5F1,PAAD
ATP5G1,PAAD
ATP5G2,PAAD
ATP5H,PAAD
ATP5I,PAAD
ATP5J,PAAD
ATP5J2,PAAD
ATP5J2-PTCD1,PAAD
ATP5L,PAAD
ATP5L2,PAAD
ATP5O,PAAD
ATP5SL,PAAD
ATP6AP1,PAAD
ATP6AP1L,PAAD
ATP6AP2,PAAD
ATP6V0A1,PAAD
ATP6V0B,PAAD
ATP6V0C,PAAD
ATP6V0D1,PAAD
ATP6V0D2,PAAD
ATP6V0E1,PAAD
ATP6V0E2,PAAD
ATP6V1A,PAAD
ATP6V1B2,PAAD
ATP6V1C1,PAAD
ATP6V1D,PAAD
ATP6V1E1,PAAD
ATP6V1F,PAAD
ATP6V1G1,PAAD
ATP6V1G3,PAAD
ATP6V1H,PAAD
ATP7A,PAAD
ATP8A1,PAAD
ATP8A2,PAAD
ATP8B2,PAAD
ATPAF2,PAAD
ATPIF1,PAAD
ATR,PAAD
ATRIP,PAAD
ATRN,PAAD
ATRX,PAAD
ATXN10,PAAD
ATXN2L,PAAD
ATXN3L,PAAD
ATXN7,PAAD
ATXN7L3,PAAD
ATXN7L3B,PAAD
AUP1,PAAD
AURKA,PAAD
AURKAIP1,PAAD
AURKB,PAAD
AUTS2,PAAD
AVEN,PAAD
AVIL,PAAD
AVP,PAAD
AVPR1A,PAAD
AXDND1,PAAD
AXIN2,PAAD
AZGP1,PAAD
AZI2,PAAD
AZIN1,PAAD
B3GALNT1,PAAD
B3GALT4,PAAD
B3GNT2,PAAD
B3GNT5,PAAD
B3GNT6,PAAD
B4GALNT1,PAAD
B4GALT3,PAAD
B4GALT4,PAAD
B4GALT7,PAAD
BACH1,PAAD
BAG4,PAAD
BAI2,PAAD
BAK1,PAAD
BAMBI,PAAD
BANF1,PAAD
BANK1,PAAD
BANP,PAAD
BAP1,PAAD
BARD1,PAAD
BATF,PAAD
BATF2,PAAD
BAZ1A,PAAD
BAZ1B,PAAD
BAZ2B,PAAD
BBIP1,PAAD
BBS10,PAAD
BBS12,PAAD
BBS5,PAAD
BCAN,PAAD
BCAP29,PAAD
BCAP31,PAAD
BCAR1,PAAD
BCAR3,PAAD
BCAS1,PAAD
BCAS2,PAAD
BCAT1,PAAD
BCCIP,PAAD
BCDIN3D,PAAD
BCKDHA,PAAD
BCL10,PAAD
BCL11B,PAAD
BCL2,PAAD
BCL2L1,PAAD
BCL2L12,PAAD
BCL2L15,PAAD
BCL2L2-PABPN1,PAAD
BCL6,PAAD
BCL7C,PAAD
BCL9,PAAD
BCL9L,PAAD
BCLAF1,PAAD
BCORL1,PAAD
BCS1L,PAAD
BDH2,PAAD
BDNF,PAAD
BDP1,PAAD
BECN1,PAAD
BEND3,PAAD
BET1,PAAD
BEX2,PAAD
BEX4,PAAD
BFAR,PAAD
BFSP1,PAAD
BGLAP,PAAD
BHLHB9,PAAD
BHLHE22,PAAD
BHLHE40,PAAD
BHLHE41,PAAD
BHMT,PAAD
BICD2,PAAD
BID,PAAD
BIRC2,PAAD
BIRC3,PAAD
BIRC5,PAAD
BIRC6,PAAD
BIRC8,PAAD
BIVM,PAAD
BLM,PAAD
BLOC1S2,PAAD
BLOC1S6,PAAD
BLVRB,PAAD
BLZF1,PAAD
BMF,PAAD
BMI1,PAAD
BMP10,PAAD
BMP2K,PAAD
BMP3,PAAD
BMP4,PAAD
BMP5,PAAD
BMP8A,PAAD
BMP8B,PAAD
BMPR1A,PAAD
BMPR1B,PAAD
BMPR2,PAAD
BMS1,PAAD
BNC1,PAAD
BNC2,PAAD
BNIP1,PAAD
BNIP2,PAAD
BNIP3,PAAD
BOD1L1,PAAD
BOD1L2,PAAD
BOLA3,PAAD
BOP1,PAAD
BORA,PAAD
BPGM,PAAD
BPIFC,PAAD
BPNT1,PAAD
BPTF,PAAD
BPY2C,PAAD
BRAF,PAAD
BRAP,PAAD
BRAT1,PAAD
BRCA1,PAAD
BRCA2,PAAD
BRCC3,PAAD
BRD1,PAAD
BRD2,PAAD
BRD4,PAAD
BRD7,PAAD
BRD8,PAAD
BRD9,PAAD
BRF1,PAAD
BRF2,PAAD
BRI3,PAAD
BRI3BP,PAAD
BRINP2,PAAD
BRIP1,PAAD
BRIX1,PAAD
BRMS1,PAAD
BRMS1L,PAAD
BRPF1,PAAD
BRPF3,PAAD
BRS3,PAAD
BRWD1,PAAD
BRWD3,PAAD
BSCL2,PAAD
BSG,PAAD
BSN,PAAD
BSND,PAAD
BSPH1,PAAD
BST1,PAAD
BTAF1,PAAD
BTBD10,PAAD
BTBD3,PAAD
BTBD6,PAAD
BTBD7,PAAD
BTBD8,PAAD
BTBD9,PAAD
BTC,PAAD
BTD,PAAD
BTF3,PAAD
BTF3L4,PAAD
BTG1,PAAD
BTK,PAAD
BTLA,PAAD
BTRC,PAAD
BUB1,PAAD
BUB1B,PAAD
BUB3,PAAD
BUD13,PAAD
BUD31,PAAD
BYSL,PAAD
BZW1,PAAD
BZW2,PAAD
C10orf10,PAAD
C10orf107,PAAD
C10orf128,PAAD
C10orf129,PAAD
C10orf131,PAAD
C10orf137,PAAD
C10orf2,PAAD
C10orf68,PAAD
C10orf76,PAAD
C10orf82,PAAD
C10orf88,PAAD
C10orf95,PAAD
C11orf30,PAAD
C11orf31,PAAD
C11orf42,PAAD
C11orf49,PAAD
C11orf54,PAAD
C11orf57,PAAD
C11orf58,PAAD
C11orf65,PAAD
C11orf70,PAAD
C11orf73,PAAD
C11orf74,PAAD
C11orf82,PAAD
C11orf83,PAAD
C11orf85,PAAD
C11orf88,PAAD
C11orf91,PAAD
C11orf94,PAAD
C12orf10,PAAD
C12orf4,PAAD
C12orf40,PAAD
C12orf42,PAAD
C12orf43,PAAD
C12orf45,PAAD
C12orf49,PAAD
C12orf50,PAAD
C12orf52,PAAD
C12orf56,PAAD
C12orf57,PAAD
C12orf65,PAAD
C12orf71,PAAD
C12orf75,PAAD
C13orf45,PAAD
C14orf159,PAAD
C14orf164,PAAD
C14orf166,PAAD
C14orf166B,PAAD
C14orf178,PAAD
C14orf2,PAAD
C14orf28,PAAD
C14orf39,PAAD
C14orf80,PAAD
C15orf26,PAAD
C15orf38-AP3S2,PAAD
C15orf41,PAAD
C15orf43,PAAD
C15orf48,PAAD
C15orf57,PAAD
C16orf45,PAAD
C16orf59,PAAD
C16orf62,PAAD
C16orf72,PAAD
C16orf80,PAAD
C16orf87,PAAD
C16orf90,PAAD
C16orf92,PAAD
C17orf102,PAAD
C17orf104,PAAD
C17orf105,PAAD
C17orf49,PAAD
C17orf58,PAAD
C17orf66,PAAD
C17orf70,PAAD
C17orf74,PAAD
C17orf75,PAAD
C17orf80,PAAD
C17orf85,PAAD
C17orf89,PAAD
C17orf96,PAAD
C17orf98,PAAD
C17orf99,PAAD
C18orf21,PAAD
C18orf32,PAAD
C19orf18,PAAD
C19orf25,PAAD
C19orf40,PAAD
C19orf43,PAAD
C19orf48,PAAD
C19orf52,PAAD
C19orf53,PAAD
C19orf70,PAAD
C19orf77,PAAD
C19orf82,PAAD
C19orf83,PAAD
C1D,PAAD
C1GALT1,PAAD
C1GALT1C1,PAAD
C1orf101,PAAD
C1orf105,PAAD
C1orf109,PAAD
C1orf112,PAAD
C1orf122,PAAD
C1orf131,PAAD
C1orf146,PAAD
C1orf172,PAAD
C1orf234,PAAD
C1orf27,PAAD
C1orf35,PAAD
C1orf43,PAAD
C1orf52,PAAD
C1orf54,PAAD
C1orf74,PAAD
C1orf86,PAAD
C1orf87,PAAD
C1QBP,PAAD
C1QL2,PAAD
C1QTNF5,PAAD
C1QTNF9,PAAD
C1QTNF9B,PAAD
C1S,PAAD
C20orf112,PAAD
C20orf196,PAAD
C20orf197,PAAD
C20orf24,PAAD
C20orf85,PAAD
C21orf2,PAAD
C21orf59,PAAD
C22orf43,PAAD
C22orf46,PAAD
C2CD4D,PAAD
C2CD5,PAAD
C2orf15,PAAD
C2orf43,PAAD
C2orf49,PAAD
C2orf53,PAAD
C2orf57,PAAD
C2orf68,PAAD
C2orf76,PAAD
C2orf78,PAAD
C2orf80,PAAD
C2orf88,PAAD
C3orf14,PAAD
C3orf17,PAAD
C3orf27,PAAD
C3orf36,PAAD
C3orf38,PAAD
C3orf58,PAAD
C3orf62,PAAD
C3orf70,PAAD
C3orf83,PAAD
C4BPA,PAAD
C4BPB,PAAD
C4orf27,PAAD
C4orf33,PAAD
C4orf46,PAAD
C4orf47,PAAD
C4orf51,PAAD
C5orf15,PAAD
C5orf38,PAAD
C5orf48,PAAD
C5orf52,PAAD
C5orf58,PAAD
C5orf60,PAAD
C6,PAAD
C6orf106,PAAD
C6orf163,PAAD
C6orf211,PAAD
C6orf226,PAAD
C6orf47,PAAD
C6orf48,PAAD
C6orf58,PAAD
C6orf62,PAAD
C6orf89,PAAD
C7orf25,PAAD
C7orf26,PAAD
C7orf34,PAAD
C7orf55-LUC7L2,PAAD
C7orf57,PAAD
C7orf62,PAAD
C8orf33,PAAD
C8orf44,PAAD
C8orf88,PAAD
C9orf114,PAAD
C9orf129,PAAD
C9orf131,PAAD
C9orf135,PAAD
C9orf153,PAAD
C9orf156,PAAD
C9orf16,PAAD
C9orf172,PAAD
C9orf41,PAAD
C9orf78,PAAD
C9orf85,PAAD
C9orf96,PAAD
CA11,PAAD
CA5A,PAAD
