gene,cancer_type
ANKRD28,LUAD
ANKRD30A,LUAD
ANKRD31,LUAD
ANKRD32,LUAD
ANKRD34B,LUAD
ANKRD34C,LUAD
ANKRD36,LUAD
ANKRD40,LUAD
ANKRD42,LUAD
ANKRD49,LUAD
ANKRD50,LUAD
ANKRD52,LUAD
ANKRD54,LUAD
ANKRD6,LUAD
ANKRD65,LUAD
ANKRD7,LUAD
ANLN,LUAD
ANO1,LUAD
ANO3,LUAD
ANP32A,LUAD
ANP32B,LUAD
ANP32E,LUAD
ANTXR1,LUAD
ANTXR2,LUAD
ANTXRL,LUAD
ANXA1,LUAD
ANXA10,LUAD
ANXA13,LUAD
ANXA2,LUAD
ANXA2R,LUAD
ANXA3,LUAD
ANXA8,LUAD
ANXA8L2,LUAD
AOAH,LUAD
AP1AR,LUAD
AP1B1,LUAD
AP1G1,LUAD
AP1M2,LUAD
AP1S2,LUAD
AP2A1,LUAD
AP2B1,LUAD
AP2M1,LUAD
AP2S1,LUAD
AP3B1,LUAD
AP3M1,LUAD
AP3M2,LUAD
AP3S1,LUAD
AP4S1,LUAD
AP5M1,LUAD
APBA1,LUAD
APBA2,LUAD
APBB1IP,LUAD
APC,LUAD
APC2,LUAD
APCS,LUAD
APEX1,LUAD
APEX2,LUAD
APH1A,LUAD
APH1B,LUAD
API5,LUAD
APIP,LUAD
APITD1,LUAD
APITD1-CORT,LUAD
APLP1,LUAD
APLP2,LUAD
APMAP,LUAD
APOBEC3A,LUAD
APOBEC3D,LUAD
APOBEC4,LUAD
APOC2,LUAD
APOE,LUAD
APOH,LUAD
APOL2,LUAD
APOOL,LUAD
APPBP2,LUAD
APPL2,LUAD
APRT,LUAD
APTX,LUAD
AQP1,LUAD
AQP10,LUAD
AQP12B,LUAD
AQP7,LUAD
AQP9,LUAD
AQR,LUAD
AR,LUAD
ARAP1,LUAD
ARAP2,LUAD
ARCN1,LUAD
ARF1,LUAD
ARF3,LUAD
ARF4,LUAD
ARF6,LUAD
ARFGAP1,LUAD
ARFGEF1,LUAD
ARFIP1,LUAD
ARFRP1,LUAD
ARGLU1,LUAD
ARHGAP1,LUAD
ARHGAP11A,LUAD
ARHGAP11B,LUAD
ARHGAP19,LUAD
ARHGAP21,LUAD
ARHGAP24,LUAD
ARHGAP26,LUAD
ARHGAP29,LUAD
ARHGAP30,LUAD
ARHGAP35,LUAD
ARHGAP5,LUAD
ARHGAP6,LUAD
ARHGAP8,LUAD
ARHGDIB,LUAD
