gene,cancer_type
ATP6V1D,GBM
ATP6V1E1,GBM
ATP6V1F,GBM
ATP6V1G1,GBM
ATP6V1G3,GBM
ATP6V1H,GBM
ATP7A,GBM
ATP8A1,GBM
ATP8A2,GBM
ATP8B2,GBM
ATPAF2,GBM
ATPIF1,GBM
ATR,GBM
ATRIP,GBM
ATRN,GBM
ATRX,GBM
ATXN10,GBM
ATXN2L,GBM
ATXN3L,GBM
ATXN7,GBM
ATXN7L3,GBM
ATXN7L3B,GBM
AUP1,GBM
AURKA,GBM
AURKAIP1,GBM
AURKB,GBM
AUTS2,GBM
AVEN,GBM
AVIL,GBM
AVP,GBM
AVPR1A,GBM
AXDND1,GBM
AXIN2,GBM
AZGP1,GBM
AZI2,GBM
AZIN1,GBM
B3GALNT1,GBM
B3GALT4,GBM
B3GNT2,GBM
B3GNT5,GBM
B3GNT6,GBM
B4GALNT1,GBM
B4GALT3,GBM
B4GALT4,GBM
B4GALT7,GBM
BACH1,GBM
BAG4,GBM
BAI2,GBM
BAK1,GBM
BAMBI,GBM
BANF1,GBM
BANK1,GBM
BANP,GBM
BAP1,GBM
BARD1,GBM
BATF,GBM
BATF2,GBM
BAZ1A,GBM
BAZ1B,GBM
BAZ2B,GBM
BBIP1,GBM
BBS10,GBM
BBS12,GBM
BBS5,GBM
BCAN,GBM
BCAP29,GBM
BCAP31,GBM
BCAR1,GBM
BCAR3,GBM
BCAS1,GBM
BCAS2,GBM
BCAT1,GBM
BCCIP,GBM
BCDIN3D,GBM
BCKDHA,GBM
BCL10,GBM
BCL11B,GBM
BCL2,GBM
BCL2L1,GBM
BCL2L12,GBM
BCL2L15,GBM
BCL2L2-PABPN1,GBM
BCL6,GBM
BCL7C,GBM
BCL9,GBM
BCL9L,GBM
BCLAF1,GBM
BCORL1,GBM
BCS1L,GBM
BDH2,GBM
BDNF,GBM
BDP1,GBM
BECN1,GBM
BEND3,GBM
BET1,GBM
BEX2,GBM
BEX4,GBM
BFAR,GBM
BFSP1,GBM
BGLAP,GBM
BHLHB9,GBM
BHLHE22,GBM
BHLHE40,GBM
BHLHE41,GBM
BHMT,GBM
BICD2,GBM
BID,GBM
BIRC2,GBM
BIRC3,GBM
BIRC5,GBM
BIRC6,GBM
BIRC8,GBM
BIVM,GBM
BLM,GBM
BLOC1S2,GBM
BLOC1S6,GBM
BLVRB,GBM
BLZF1,GBM
BMF,GBM
BMI1,GBM
BMP10,GBM
BMP2K,GBM
BMP3,GBM
BMP4,GBM
BMP5,GBM
BMP8A,GBM
BMP8B,GBM
BMPR1A,GBM
BMPR1B,GBM
BMPR2,GBM
BMS1,GBM
BNC1,GBM
BNC2,GBM
BNIP1,GBM
BNIP2,GBM
BNIP3,GBM
BOD1L1,GBM
BOD1L2,GBM
BOLA3,GBM
BOP1,GBM
BORA,GBM
BPGM,GBM
BPIFC,GBM
BPNT1,GBM
BPTF,GBM
BPY2C,GBM
BRAF,GBM
BRAP,GBM
BRAT1,GBM
BRCA1,GBM
BRCA2,GBM
BRCC3,GBM
BRD1,GBM
BRD2,GBM
BRD4,GBM
BRD7,GBM
BRD8,GBM
BRD9,GBM
BRF1,GBM
BRF2,GBM
BRI3,GBM
BRI3BP,GBM
BRINP2,GBM
BRIP1,GBM
BRIX1,GBM
BRMS1,GBM
BRMS1L,GBM
BRPF1,GBM
BRPF3,GBM
BRS3,GBM
BRWD1,GBM
BRWD3,GBM
BSCL2,GBM
BSG,GBM
BSN,GBM
BSND,GBM
BSPH1,GBM
BST1,GBM
BTAF1,GBM
BTBD10,GBM
BTBD3,GBM
BTBD6,GBM
BTBD7,GBM
BTBD8,GBM
BTBD9,GBM
BTC,GBM
BTD,GBM
BTF3,GBM
BTF3L4,GBM
BTG1,GBM
BTK,GBM
BTLA,GBM
BTRC,GBM
BUB1,GBM
BUB1B,GBM
BUB3,GBM
BUD13,GBM
BUD31,GBM
BYSL,GBM
BZW1,GBM
BZW2,GBM
C10orf10,GBM
C10orf107,GBM
C10orf128,GBM
C10orf129,GBM
C10orf131,GBM
C10orf137,GBM
C10orf2,GBM
C10orf68,GBM
C10orf76,GBM
C10orf82,GBM
C10orf88,GBM
C10orf95,GBM
C11orf30,GBM
C11orf31,GBM
C11orf42,GBM
C11orf49,GBM
C11orf54,GBM
C11orf57,GBM
C11orf58,GBM
C11orf65,GBM
C11orf70,GBM
C11orf73,GBM
C11orf74,GBM
C11orf82,GBM
C11orf83,GBM
C11orf85,GBM
C11orf88,GBM
C11orf91,GBM
C11orf94,GBM
C12orf10,GBM
C12orf4,GBM
C12orf40,GBM
C12orf42,GBM
C12orf43,GBM
C12orf45,GBM
C12orf49,GBM
C12orf50,GBM
C12orf52,GBM
C12orf56,GBM
C12orf57,GBM
C12orf65,GBM
C12orf71,GBM
C12orf75,GBM
C13orf45,GBM
C14orf159,GBM
C14orf164,GBM
C14orf166,GBM
C14orf166B,GBM
C14orf178,GBM
C14orf2,GBM
C14orf28,GBM
C14orf39,GBM
C14orf80,GBM
C15orf26,GBM
C15orf38-AP3S2,GBM
C15orf41,GBM
C15orf43,GBM
C15orf48,GBM
C15orf57,GBM
C16orf45,GBM
C16orf59,GBM
C16orf62,GBM
C16orf72,GBM
C16orf80,GBM
C16orf87,GBM
C16orf90,GBM
C16orf92,GBM
C17orf102,GBM
C17orf104,GBM
C17orf105,GBM
C17orf49,GBM
C17orf58,GBM
C17orf66,GBM
C17orf70,GBM
C17orf74,GBM
C17orf75,GBM
C17orf80,GBM
C17orf85,GBM
C17orf89,GBM
C17orf96,GBM
C17orf98,GBM
C17orf99,GBM
C18orf21,GBM
C18orf32,GBM
C19orf18,GBM
C19orf25,GBM
C19orf40,GBM
C19orf43,GBM
C19orf48,GBM
C19orf52,GBM
C19orf53,GBM
C19orf70,GBM
C19orf77,GBM
C19orf82,GBM
C19orf83,GBM
C1D,GBM
C1GALT1,GBM
C1GALT1C1,GBM
C1orf101,GBM
C1orf105,GBM
C1orf109,GBM
C1orf112,GBM
C1orf122,GBM
C1orf131,GBM
C1orf146,GBM
C1orf172,GBM
C1orf234,GBM
C1orf27,GBM
C1orf35,GBM
C1orf43,GBM
C1orf52,GBM
C1orf54,GBM
C1orf74,GBM
C1orf86,GBM
C1orf87,GBM
C1QBP,GBM
C1QL2,GBM
C1QTNF5,GBM
C1QTNF9,GBM
C1QTNF9B,GBM
C1S,GBM
C20orf112,GBM
C20orf196,GBM
C20orf197,GBM
C20orf24,GBM
C20orf85,GBM
C21orf2,GBM
C21orf59,GBM
C22orf43,GBM
C22orf46,GBM
C2CD4D,GBM
C2CD5,GBM
C2orf15,GBM
C2orf43,GBM
C2orf49,GBM
C2orf53,GBM
C2orf57,GBM
C2orf68,GBM
C2orf76,GBM
C2orf78,GBM
C2orf80,GBM
C2orf88,GBM
C3orf14,GBM
C3orf17,GBM
C3orf27,GBM
C3orf36,GBM
C3orf38,GBM
C3orf58,GBM
C3orf62,GBM
C3orf70,GBM
C3orf83,GBM
C4BPA,GBM
C4BPB,GBM
C4orf27,GBM
C4orf33,GBM
C4orf46,GBM
C4orf47,GBM
C4orf51,GBM
C5orf15,GBM
C5orf38,GBM
C5orf48,GBM
C5orf52,GBM
C5orf58,GBM
C5orf60,GBM
C6,GBM
C6orf106,GBM
C6orf163,GBM
C6orf211,GBM
C6orf226,GBM
C6orf47,GBM
C6orf48,GBM
C6orf58,GBM
C6orf62,GBM
C6orf89,GBM
C7orf25,GBM
C7orf26,GBM
C7orf34,GBM
C7orf55-LUC7L2,GBM
C7orf57,GBM
C7orf62,GBM
