gene,cancer_type
CCDC25,MESO
CCDC27,MESO
CCDC38,MESO
CCDC43,MESO
CCDC50,MESO
CCDC51,MESO
CCDC58,MESO
CCDC59,MESO
CCDC6,MESO
CCDC62,MESO
CCDC63,MESO
CCDC66,MESO
CCDC68,MESO
CCDC69,MESO
CCDC73,MESO
CCDC74B,MESO
CCDC77,MESO
CCDC80,MESO
CCDC82,MESO
CCDC84,MESO
CCDC85C,MESO
CCDC86,MESO
CCDC9,MESO
CCDC90B,MESO
CCDC91,MESO
CCDC93,MESO
CCDC94,MESO
CCER1,MESO
CCIN,MESO
CCL1,MESO
CCL13,MESO
CCL27,MESO
CCL7,MESO
CCM2,MESO
CCNA2,MESO
CCNB1,MESO
CCNB1IP1,MESO
CCNB2,MESO
CCNC,MESO
CCND1,MESO
CCND2,MESO
CCND3,MESO
CCNDBP1,MESO
CCNE1,MESO
CCNE2,MESO
CCNF,MESO
CCNG1,MESO
CCNH,MESO
CCNI,MESO
CCNK,MESO
CCNL1,MESO
CCNT1,MESO
CCNT2,MESO
CCNYL1,MESO
CCP110,MESO
CCR4,MESO
CCR5,MESO
CCS,MESO
CCSER1,MESO
CCT2,MESO
CCT3,MESO
CCT4,MESO
CCT5,MESO
CCT6A,MESO
CCT6B,MESO
CCT7,MESO
CCT8,MESO
CCT8L2,MESO
CCZ1B,MESO
CD151,MESO
CD163,MESO
CD164,MESO
CD177,MESO
CD19,MESO
CD1C,MESO
CD200,MESO
CD244,MESO
CD27,MESO
CD276,MESO
CD2AP,MESO
CD2BP2,MESO
CD300C,MESO
CD302,MESO
CD36,MESO
CD37,MESO
CD3D,MESO
CD3EAP,MESO
CD4,MESO
CD44,MESO
CD46,MESO
CD47,MESO
CD48,MESO
CD52,MESO
CD55,MESO
CD58,MESO
CD5L,MESO
CD79A,MESO
CD79B,MESO
CD81,MESO
CD86,MESO
CD8B,MESO
CD9,MESO
CD96,MESO
CDADC1,MESO
CDAN1,MESO
CDC123,MESO
CDC16,MESO
CDC20,MESO
CDC23,MESO
CDC25A,MESO
CDC25B,MESO
CDC26,MESO
CDC27,MESO
CDC37,MESO
CDC37L1,MESO
CDC40,MESO
CDC42,MESO
CDC45,MESO
CDC5L,MESO
CDC6,MESO
CDC7,MESO
CDC73,MESO
CDCA2,MESO
CDCA3,MESO
CDCA5,MESO
CDCA8,MESO
CDCP2,MESO
CDH1,MESO
CDH10,MESO
CDH11,MESO
CDH17,MESO
CDH2,MESO
CDH23,MESO
CDH24,MESO
CDIP1,MESO
CDIPT,MESO
CDK1,MESO
CDK11A,MESO
CDK12,MESO
CDK13,MESO
CDK16,MESO
CDK17,MESO
CDK2,MESO
CDK2AP2,MESO
CDK4,MESO
CDK5,MESO
CDK5R2,MESO
CDK5RAP2,MESO
CDK5RAP3,MESO
CDK6,MESO
CDK7,MESO
CDK8,MESO
CDK9,MESO
CDKL4,MESO
CDKN2AIP,MESO
CDKN2B,MESO
CDRT1,MESO
CDRT15,MESO
CDRT15L2,MESO
CDS2,MESO
CDT1,MESO
CDX2,MESO
CDY2B,MESO
CEACAM3,MESO
CEACAM4,MESO
CEACAM5,MESO
CEACAM6,MESO
CEACAM8,MESO
CEBPA,MESO
CEBPB,MESO
CEBPD,MESO
CEBPZ,MESO
CELSR2,MESO
CEND1,MESO
CENPA,MESO
CENPC,MESO
CENPE,MESO
CENPF,MESO
CENPH,MESO
CENPI,MESO
CENPJ,MESO
CENPK,MESO
CENPL,MESO
CENPM,MESO
CENPN,MESO
CENPO,MESO
CENPP,MESO
CENPQ,MESO
CENPT,MESO
CENPU,MESO
CENPW,MESO
CEP104,MESO
CEP112,MESO
CEP120,MESO
CEP135,MESO
CEP152,MESO
CEP170,MESO
CEP170B,MESO
CEP192,MESO
CEP290,MESO
CEP350,MESO
CEP44,MESO
CEP55,MESO
CEP57,MESO
CEP57L1,MESO
CEP63,MESO
CEP70,MESO
CEP78,MESO
CEP85,MESO
CEP95,MESO
CEP97,MESO
CEPT1,MESO
CERS2,MESO
CERS3,MESO
CERS5,MESO
CES1,MESO
CETN2,MESO
CETN3,MESO
CFC1,MESO
CFC1B,MESO
CFDP1,MESO
CFH,MESO
CFHR1,MESO
CFHR3,MESO
CFHR4,MESO
CFHR5,MESO
CFI,MESO
CFL1,MESO
CFLAR,MESO
CH25H,MESO
CHAC2,MESO
CHAF1A,MESO
CHAF1B,MESO
CHAMP1,MESO
CHCHD1,MESO
CHCHD2,MESO
CHCHD3,MESO
CHCHD4,MESO
CHCHD5,MESO
CHCHD7,MESO
CHD1,MESO
CHD2,MESO
CHD4,MESO
CHD6,MESO
CHD7,MESO
CHD8,MESO
CHD9,MESO
CHDC2,MESO
CHEK1,MESO
CHERP,MESO
CHFR,MESO
CHI3L2,MESO
CHIC1,MESO
CHIC2,MESO
CHKA,MESO
CHM,MESO
CHML,MESO
CHMP1A,MESO
CHMP1B,MESO
CHMP2A,MESO
CHMP2B,MESO
CHMP3,MESO
CHMP4B,MESO
CHMP5,MESO
CHMP6,MESO
CHMP7,MESO
CHORDC1,MESO
CHP1,MESO
CHPT1,MESO
CHRAC1,MESO
CHRFAM7A,MESO
CHRM2,MESO
CHRM4,MESO
CHRNE,MESO
CHST10,MESO
CHST11,MESO
CHST8,MESO
CHTF18,MESO
CHTF8,MESO
CHTOP,MESO
CHUK,MESO
CHURC1,MESO
CIAO1,MESO
CIAPIN1,MESO
CILP,MESO
CINP,MESO
CIR1,MESO
CIRH1A,MESO
CISD1,MESO
CIT,MESO
CITED2,MESO
CITED4,MESO
CKAP2,MESO
CKAP2L,MESO
CKAP4,MESO
CKAP5,MESO
CKS2,MESO
CLASRP,MESO
CLCC1,MESO
CLCN3,MESO
CLDN1,MESO
CLDN24,MESO
CLDN6,MESO
CLDND1,MESO
CLDND2,MESO
CLEC11A,MESO
CLEC12A,MESO
CLEC18A,MESO
CLEC18B,MESO
CLEC18C,MESO
CLEC2B,MESO
CLEC9A,MESO
CLECL1,MESO
CLGN,MESO
CLHC1,MESO
CLIC4,MESO
CLINT1,MESO
CLK1,MESO
CLK2,MESO
CLK3,MESO
CLMN,MESO
CLMP,MESO
CLNS1A,MESO
CLOCK,MESO
CLP1,MESO
CLPB,MESO
CLPP,MESO
CLPX,MESO
CLSPN,MESO
CLTA,MESO
CLTC,MESO
CLTCL1,MESO
CLUAP1,MESO
CLUH,MESO
CMA1,MESO
CMAS,MESO
CMC1,MESO
CMC2,MESO
CMC4,MESO
CMIP,MESO
CMPK1,MESO
CMTM6,MESO
CMTR1,MESO
CMTR2,MESO
CNBP,MESO
CNEP1R1,MESO
CNGA1,MESO
CNIH1,MESO
CNN2,MESO
CNOT1,MESO
CNOT10,MESO
CNOT11,MESO
CNOT2,MESO
CNOT3,MESO
CNOT4,MESO
CNOT6,MESO
CNOT6L,MESO
