gene,cancer_type
ASB17,MISC
ASB3,MISC
ASB6,MISC
ASB7,MISC
ASCC1,MISC
ASCC3,MISC
ASCL1,MISC
ASCL2,MISC
ASF1A,MISC
ASF1B,MISC
ASH2L,MISC
ASIC1,MISC
ASIP,MISC
ASMT,MISC
ASNA1,MISC
ASNS,MISC
ASNSD1,MISC
ASPDH,MISC
ASPHD2,MISC
ASPM,MISC
ASTL,MISC
ASUN,MISC
ASXL3,MISC
ATAD1,MISC
ATAD2,MISC
ATAD3A,MISC
ATAD5,MISC
ATAT1,MISC
ATF1,MISC
ATF2,MISC
ATF4,MISC
ATF5,MISC
ATF6,MISC
ATF7,MISC
ATF7IP,MISC
ATG10,MISC
ATG12,MISC
ATG13,MISC
ATG14,MISC
ATG2B,MISC
ATG3,MISC
ATG4C,MISC
ATG5,MISC
ATG9A,MISC
ATHL1,MISC
ATIC,MISC
ATL1,MISC
ATL2,MISC
ATL3,MISC
ATM,MISC
ATMIN,MISC
ATOH1,MISC
ATOX1,MISC
ATP10A,MISC
ATP10D,MISC
ATP11B,MISC
ATP11C,MISC
ATP13A1,MISC
ATP1A1,MISC
ATP1B1,MISC
ATP1B3,MISC
ATP2A2,MISC
ATP2B1,MISC
ATP2B4,MISC
ATP2C1,MISC
ATP5A1,MISC
ATP5B,MISC
ATP5C1,MISC
ATP5D,MISC
ATP5F1,MISC
ATP5G1,MISC
ATP5G2,MISC
ATP5H,MISC
ATP5I,MISC
ATP5J,MISC
ATP5J2,MISC
ATP5J2-PTCD1,MISC
ATP5L,MISC
ATP5L2,MISC
ATP5O,MISC
ATP5SL,MISC
ATP6AP1,MISC
ATP6AP1L,MISC
ATP6AP2,MISC
ATP6V0A1,MISC
ATP6V0B,MISC
ATP6V0C,MISC
ATP6V0D1,MISC
ATP6V0D2,MISC
ATP6V0E1,MISC
ATP6V0E2,MISC
ATP6V1A,MISC
ATP6V1B2,MISC
ATP6V1C1,MISC
ATP6V1D,MISC
ATP6V1E1,MISC
ATP6V1F,MISC
ATP6V1G1,MISC
ATP6V1G3,MISC
ATP6V1H,MISC
ATP7A,MISC
ATP8A1,MISC
ATP8A2,MISC
ATP8B2,MISC
ATPAF2,MISC
ATPIF1,MISC
ATR,MISC
ATRIP,MISC
ATRN,MISC
ATRX,MISC
ATXN10,MISC
ATXN2L,MISC
ATXN3L,MISC
ATXN7,MISC
ATXN7L3,MISC
ATXN7L3B,MISC
AUP1,MISC
AURKA,MISC
AURKAIP1,MISC
AURKB,MISC
AUTS2,MISC
AVEN,MISC
AVIL,MISC
AVP,MISC
AVPR1A,MISC
AXDND1,MISC
AXIN2,MISC
AZGP1,MISC
AZI2,MISC
AZIN1,MISC
B3GALNT1,MISC
B3GALT4,MISC
B3GNT2,MISC
B3GNT5,MISC
B3GNT6,MISC
B4GALNT1,MISC
B4GALT3,MISC
