gene,cancer_type
ARMCX1,HNSC
ARMCX3,HNSC
ARMCX5,HNSC
ARMCX6,HNSC
ARNT,HNSC
ARNTL,HNSC
ARPC1A,HNSC
ARPC2,HNSC
ARPC3,HNSC
ARPC4,HNSC
ARPC5,HNSC
ARPP19,HNSC
ARRB1,HNSC
ARRB2,HNSC
ARRDC4,HNSC
ARSB,HNSC
ARSK,HNSC
ART3,HNSC
ARTN,HNSC
ARV1,HNSC
AS3MT,HNSC
ASAH1,HNSC
ASB17,HNSC
ASB3,HNSC
ASB6,HNSC
ASB7,HNSC
ASCC1,HNSC
ASCC3,HNSC
ASCL1,HNSC
ASCL2,HNSC
ASF1A,HNSC
ASF1B,HNSC
ASH2L,HNSC
ASIC1,HNSC
ASIP,HNSC
ASMT,HNSC
ASNA1,HNSC
ASNS,HNSC
ASNSD1,HNSC
ASPDH,HNSC
ASPHD2,HNSC
ASPM,HNSC
ASTL,HNSC
ASUN,HNSC
ASXL3,HNSC
ATAD1,HNSC
ATAD2,HNSC
ATAD3A,HNSC
ATAD5,HNSC
ATAT1,HNSC
ATF1,HNSC
ATF2,HNSC
ATF4,HNSC
ATF5,HNSC
ATF6,HNSC
ATF7,HNSC
ATF7IP,HNSC
ATG10,HNSC
ATG12,HNSC
ATG13,HNSC
ATG14,HNSC
ATG2B,HNSC
ATG3,HNSC
ATG4C,HNSC
ATG5,HNSC
ATG9A,HNSC
ATHL1,HNSC
ATIC,HNSC
ATL1,HNSC
ATL2,HNSC
ATL3,HNSC
ATM,HNSC
ATMIN,HNSC
ATOH1,HNSC
ATOX1,HNSC
ATP10A,HNSC
ATP10D,HNSC
ATP11B,HNSC
ATP11C,HNSC
ATP13A1,HNSC
ATP1A1,HNSC
ATP1B1,HNSC
ATP1B3,HNSC
ATP2A2,HNSC
ATP2B1,HNSC
ATP2B4,HNSC
ATP2C1,HNSC
ATP5A1,HNSC
ATP5B,HNSC
ATP5C1,HNSC
ATP5D,HNSC
ATP5F1,HNSC
ATP5G1,HNSC
ATP5G2,HNSC
ATP5H,HNSC
ATP5I,HNSC
ATP5J,HNSC
ATP5J2,HNSC
ATP5J2-PTCD1,HNSC
ATP5L,HNSC
ATP5L2,HNSC
ATP5O,HNSC
ATP5SL,HNSC
ATP6AP1,HNSC
ATP6AP1L,HNSC
ATP6AP2,HNSC
ATP6V0A1,HNSC
ATP6V0B,HNSC
ATP6V0C,HNSC
ATP6V0D1,HNSC
ATP6V0D2,HNSC
ATP6V0E1,HNSC
ATP6V0E2,HNSC
ATP6V1A,HNSC
ATP6V1B2,HNSC
ATP6V1C1,HNSC
ATP6V1D,HNSC
ATP6V1E1,HNSC
ATP6V1F,HNSC
ATP6V1G1,HNSC
ATP6V1G3,HNSC
ATP6V1H,HNSC
ATP7A,HNSC
ATP8A1,HNSC
ATP8A2,HNSC
ATP8B2,HNSC
ATPAF2,HNSC
ATPIF1,HNSC
ATR,HNSC
ATRIP,HNSC
ATRN,HNSC
ATRX,HNSC
ATXN10,HNSC
ATXN2L,HNSC
ATXN3L,HNSC
ATXN7,HNSC
ATXN7L3,HNSC
ATXN7L3B,HNSC
AUP1,HNSC
AURKA,HNSC
AURKAIP1,HNSC
AURKB,HNSC
AUTS2,HNSC
AVEN,HNSC
AVIL,HNSC
AVP,HNSC
AVPR1A,HNSC
AXDND1,HNSC
AXIN2,HNSC
AZGP1,HNSC
AZI2,HNSC
AZIN1,HNSC
B3GALNT1,HNSC
B3GALT4,HNSC
B3GNT2,HNSC
B3GNT5,HNSC
B3GNT6,HNSC
B4GALNT1,HNSC
B4GALT3,HNSC
B4GALT4,HNSC
B4GALT7,HNSC
BACH1,HNSC
BAG4,HNSC
BAI2,HNSC
BAK1,HNSC
BAMBI,HNSC
BANF1,HNSC
BANK1,HNSC
BANP,HNSC
BAP1,HNSC
BARD1,HNSC
BATF,HNSC
BATF2,HNSC
BAZ1A,HNSC
BAZ1B,HNSC
BAZ2B,HNSC
BBIP1,HNSC
BBS10,HNSC
BBS12,HNSC
BBS5,HNSC
BCAN,HNSC
BCAP29,HNSC
BCAP31,HNSC
BCAR1,HNSC
BCAR3,HNSC
BCAS1,HNSC
BCAS2,HNSC
BCAT1,HNSC
BCCIP,HNSC
BCDIN3D,HNSC
BCKDHA,HNSC
BCL10,HNSC
BCL11B,HNSC
