gene,cancer_type
BSG,KICH
BSN,KICH
BSND,KICH
BSPH1,KICH
BST1,KICH
BTAF1,KICH
BTBD10,KICH
BTBD3,KICH
BTBD6,KICH
BTBD7,KICH
BTBD8,KICH
BTBD9,KICH
BTC,KICH
BTD,KICH
BTF3,KICH
BTF3L4,KICH
BTG1,KICH
BTK,KICH
BTLA,KICH
BTRC,KICH
BUB1,KICH
BUB1B,KICH
BUB3,KICH
BUD13,KICH
BUD31,KICH
BYSL,KICH
BZW1,KICH
BZW2,KICH
C10orf10,KICH
C10orf107,KICH
C10orf128,KICH
C10orf129,KICH
C10orf131,KICH
C10orf137,KICH
C10orf2,KICH
C10orf68,KICH
C10orf76,KICH
C10orf82,KICH
C10orf88,KICH
C10orf95,KICH
C11orf30,KICH
C11orf31,KICH
C11orf42,KICH
C11orf49,KICH
C11orf54,KICH
C11orf57,KICH
C11orf58,KICH
C11orf65,KICH
C11orf70,KICH
C11orf73,KICH
C11orf74,KICH
C11orf82,KICH
C11orf83,KICH
C11orf85,KICH
C11orf88,KICH
C11orf91,KICH
C11orf94,KICH
C12orf10,KICH
C12orf4,KICH
C12orf40,KICH
C12orf42,KICH
C12orf43,KICH
C12orf45,KICH
C12orf49,KICH
C12orf50,KICH
C12orf52,KICH
C12orf56,KICH
C12orf57,KICH
C12orf65,KICH
C12orf71,KICH
C12orf75,KICH
C13orf45,KICH
C14orf159,KICH
C14orf164,KICH
C14orf166,KICH
C14orf166B,KICH
C14orf178,KICH
C14orf2,KICH
C14orf28,KICH
C14orf39,KICH
C14orf80,KICH
C15orf26,KICH
C15orf38-AP3S2,KICH
C15orf41,KICH
C15orf43,KICH
C15orf48,KICH
C15orf57,KICH
C16orf45,KICH
C16orf59,KICH
C16orf62,KICH
C16orf72,KICH
C16orf80,KICH
C16orf87,KICH
C16orf90,KICH
C16orf92,KICH
C17orf102,KICH
C17orf104,KICH
C17orf105,KICH
C17orf49,KICH
C17orf58,KICH
C17orf66,KICH
C17orf70,KICH
C17orf74,KICH
C17orf75,KICH
C17orf80,KICH
C17orf85,KICH
C17orf89,KICH
C17orf96,KICH
C17orf98,KICH
C17orf99,KICH
C18orf21,KICH
C18orf32,KICH
C19orf18,KICH
C19orf25,KICH
C19orf40,KICH
C19orf43,KICH
C19orf48,KICH
C19orf52,KICH
C19orf53,KICH
C19orf70,KICH
C19orf77,KICH
C19orf82,KICH
C19orf83,KICH
C1D,KICH
C1GALT1,KICH
C1GALT1C1,KICH
C1orf101,KICH
C1orf105,KICH
C1orf109,KICH
C1orf112,KICH
C1orf122,KICH
C1orf131,KICH
C1orf146,KICH
C1orf172,KICH
C1orf234,KICH
C1orf27,KICH
C1orf35,KICH
C1orf43,KICH
C1orf52,KICH
C1orf54,KICH
C1orf74,KICH
C1orf86,KICH
C1orf87,KICH
C1QBP,KICH
C1QL2,KICH
C1QTNF5,KICH
C1QTNF9,KICH
C1QTNF9B,KICH
C1S,KICH
C20orf112,KICH
C20orf196,KICH
C20orf197,KICH
C20orf24,KICH
C20orf85,KICH
C21orf2,KICH
C21orf59,KICH
C22orf43,KICH
C22orf46,KICH
C2CD4D,KICH
C2CD5,KICH
C2orf15,KICH
C2orf43,KICH
C2orf49,KICH
C2orf53,KICH
C2orf57,KICH
C2orf68,KICH
C2orf76,KICH
C2orf78,KICH
C2orf80,KICH
C2orf88,KICH
C3orf14,KICH
C3orf17,KICH
C3orf27,KICH
C3orf36,KICH
C3orf38,KICH
C3orf58,KICH
C3orf62,KICH
C3orf70,KICH
C3orf83,KICH
C4BPA,KICH
C4BPB,KICH
C4orf27,KICH
C4orf33,KICH
C4orf46,KICH
C4orf47,KICH
C4orf51,KICH
C5orf15,KICH
C5orf38,KICH
C5orf48,KICH
C5orf52,KICH
C5orf58,KICH
C5orf60,KICH
C6,KICH
C6orf106,KICH
C6orf163,KICH
C6orf211,KICH
C6orf226,KICH
C6orf47,KICH
C6orf48,KICH
C6orf58,KICH
C6orf62,KICH
C6orf89,KICH
C7orf25,KICH
C7orf26,KICH
C7orf34,KICH
C7orf55-LUC7L2,KICH
C7orf57,KICH
C7orf62,KICH
C8orf33,KICH
C8orf44,KICH
C8orf88,KICH
C9orf114,KICH
C9orf129,KICH
C9orf131,KICH
C9orf135,KICH
C9orf153,KICH
C9orf156,KICH
C9orf16,KICH
C9orf172,KICH
