gene,cancer_type
ANKRD28,UCEC
ANKRD30A,UCEC
ANKRD31,UCEC
ANKRD32,UCEC
ANKRD34B,UCEC
ANKRD34C,UCEC
ANKRD36,UCEC
ANKRD40,UCEC
ANKRD42,UCEC
ANKRD49,UCEC
ANKRD50,UCEC
ANKRD52,UCEC
ANKRD54,UCEC
ANKRD6,UCEC
ANKRD65,UCEC
ANKRD7,UCEC
ANLN,UCEC
ANO1,UCEC
ANO3,UCEC
ANP32A,UCEC
ANP32B,UCEC
ANP32E,UCEC
ANTXR1,UCEC
ANTXR2,UCEC
ANTXRL,UCEC
ANXA1,UCEC
ANXA10,UCEC
ANXA13,UCEC
ANXA2,UCEC
ANXA2R,UCEC
ANXA3,UCEC
ANXA8,UCEC
ANXA8L2,UCEC
AOAH,UCEC
AP1AR,UCEC
AP1B1,UCEC
AP1G1,UCEC
AP1M2,UCEC
AP1S2,UCEC
AP2A1,UCEC
AP2B1,UCEC
AP2M1,UCEC
AP2S1,UCEC
AP3B1,UCEC
AP3M1,UCEC
AP3M2,UCEC
AP3S1,UCEC
AP4S1,UCEC
AP5M1,UCEC
APBA1,UCEC
APBA2,UCEC
APBB1IP,UCEC
APC,UCEC
APC2,UCEC
APCS,UCEC
APEX1,UCEC
APEX2,UCEC
APH1A,UCEC
APH1B,UCEC
API5,UCEC
APIP,UCEC
APITD1,UCEC
APITD1-CORT,UCEC
APLP1,UCEC
APLP2,UCEC
APMAP,UCEC
APOBEC3A,UCEC
APOBEC3D,UCEC
APOBEC4,UCEC
APOC2,UCEC
APOE,UCEC
APOH,UCEC
APOL2,UCEC
APOOL,UCEC
APPBP2,UCEC
APPL2,UCEC
APRT,UCEC
APTX,UCEC
AQP1,UCEC
AQP10,UCEC
AQP12B,UCEC
AQP7,UCEC
AQP9,UCEC
AQR,UCEC
AR,UCEC
ARAP1,UCEC
ARAP2,UCEC
ARCN1,UCEC
ARF1,UCEC
ARF3,UCEC
ARF4,UCEC
ARF6,UCEC
ARFGAP1,UCEC
ARFGEF1,UCEC
ARFIP1,UCEC
ARFRP1,UCEC
ARGLU1,UCEC
ARHGAP1,UCEC
ARHGAP11A,UCEC
ARHGAP11B,UCEC
ARHGAP19,UCEC
ARHGAP21,UCEC
ARHGAP24,UCEC
ARHGAP26,UCEC
ARHGAP29,UCEC
ARHGAP30,UCEC
ARHGAP35,UCEC
ARHGAP5,UCEC
ARHGAP6,UCEC
ARHGAP8,UCEC
ARHGDIB,UCEC
ARHGEF11,UCEC
ARHGEF12,UCEC
ARHGEF2,UCEC
ARHGEF25,UCEC
ARHGEF3,UCEC
ARHGEF33,UCEC
ARHGEF35,UCEC
ARHGEF38,UCEC
ARHGEF5,UCEC
ARHGEF7,UCEC
ARHGEF9,UCEC
ARID1A,UCEC
ARID1B,UCEC
ARID2,UCEC
ARID3A,UCEC
ARID3B,UCEC
ARID4A,UCEC
ARID4B,UCEC
ARID5A,UCEC
ARIH1,UCEC
ARIH2,UCEC
ARL1,UCEC
ARL10,UCEC
ARL11,UCEC
ARL13B,UCEC
ARL14,UCEC
ARL14EP,UCEC
ARL14EPL,UCEC
ARL15,UCEC
ARL2,UCEC
ARL2BP,UCEC
ARL3,UCEC
ARL4A,UCEC
ARL5A,UCEC
ARL5B,UCEC
ARL6IP1,UCEC
ARL6IP6,UCEC
ARL8B,UCEC
ARMC1,UCEC
ARMC10,UCEC
ARMC2,UCEC
ARMC5,UCEC
ARMC7,UCEC
ARMC9,UCEC
ARMCX1,UCEC
ARMCX3,UCEC
ARMCX5,UCEC
ARMCX6,UCEC
ARNT,UCEC
ARNTL,UCEC
ARPC1A,UCEC
ARPC2,UCEC
ARPC3,UCEC
ARPC4,UCEC
ARPC5,UCEC
ARPP19,UCEC
ARRB1,UCEC
ARRB2,UCEC
ARRDC4,UCEC
ARSB,UCEC
ARSK,UCEC
ART3,UCEC
ARTN,UCEC
ARV1,UCEC
AS3MT,UCEC
ASAH1,UCEC
ASB17,UCEC
ASB3,UCEC
ASB6,UCEC
ASB7,UCEC
ASCC1,UCEC
ASCC3,UCEC
ASCL1,UCEC
ASCL2,UCEC
ASF1A,UCEC
ASF1B,UCEC
ASH2L,UCEC
ASIC1,UCEC
ASIP,UCEC
ASMT,UCEC
ASNA1,UCEC
ASNS,UCEC
ASNSD1,UCEC
ASPDH,UCEC
ASPHD2,UCEC
ASPM,UCEC
ASTL,UCEC
ASUN,UCEC
ASXL3,UCEC
ATAD1,UCEC
ATAD2,UCEC
ATAD3A,UCEC
ATAD5,UCEC
ATAT1,UCEC
ATF1,UCEC
ATF2,UCEC
ATF4,UCEC
ATF5,UCEC
ATF6,UCEC
ATF7,UCEC
ATF7IP,UCEC
ATG10,UCEC
ATG12,UCEC
ATG13,UCEC
ATG14,UCEC
ATG2B,UCEC
ATG3,UCEC
ATG4C,UCEC
ATG5,UCEC
ATG9A,UCEC
ATHL1,UCEC
ATIC,UCEC
ATL1,UCEC
ATL2,UCEC
ATL3,UCEC
ATM,UCEC
ATMIN,UCEC
ATOH1,UCEC
ATOX1,UCEC
ATP10A,UCEC
ATP10D,UCEC
ATP11B,UCEC
ATP11C,UCEC
ATP13A1,UCEC
ATP1A1,UCEC
ATP1B1,UCEC
ATP1B3,UCEC
ATP2A2,UCEC
ATP2B1,UCEC
ATP2B4,UCEC
ATP2C1,UCEC
ATP5A1,UCEC
ATP5B,UCEC
ATP5C1,UCEC
ATP5D,UCEC
ATP5F1,UCEC
ATP5G1,UCEC
ATP5G2,UCEC
ATP5H,UCEC
ATP5I,UCEC
ATP5J,UCEC
ATP5J2,UCEC
ATP5J2-PTCD1,UCEC
ATP5L,UCEC
ATP5L2,UCEC
ATP5O,UCEC
ATP5SL,UCEC
ATP6AP1,UCEC
ATP6AP1L,UCEC
ATP6AP2,UCEC
ATP6V0A1,UCEC
ATP6V0B,UCEC
ATP6V0C,UCEC
ATP6V0D1,UCEC
ATP6V0D2,UCEC
ATP6V0E1,UCEC
ATP6V0E2,UCEC
ATP6V1A,UCEC
ATP6V1B2,UCEC
ATP6V1C1,UCEC
ATP6V1D,UCEC
ATP6V1E1,UCEC
ATP6V1F,UCEC
ATP6V1G1,UCEC
ATP6V1G3,UCEC
ATP6V1H,UCEC
ATP7A,UCEC
ATP8A1,UCEC
ATP8A2,UCEC
ATP8B2,UCEC
ATPAF2,UCEC
ATPIF1,UCEC
ATR,UCEC
ATRIP,UCEC
ATRN,UCEC
ATRX,UCEC
ATXN10,UCEC
ATXN2L,UCEC
ATXN3L,UCEC
ATXN7,UCEC
ATXN7L3,UCEC
ATXN7L3B,UCEC
AUP1,UCEC
AURKA,UCEC
AURKAIP1,UCEC
AURKB,UCEC
AUTS2,UCEC
AVEN,UCEC
AVIL,UCEC
AVP,UCEC
AVPR1A,UCEC
AXDND1,UCEC
AXIN2,UCEC
AZGP1,UCEC
AZI2,UCEC
AZIN1,UCEC
B3GALNT1,UCEC
B3GALT4,UCEC
B3GNT2,UCEC
B3GNT5,UCEC
B3GNT6,UCEC
B4GALNT1,UCEC
B4GALT3,UCEC
B4GALT4,UCEC
B4GALT7,UCEC
BACH1,UCEC
BAG4,UCEC
BAI2,UCEC
BAK1,UCEC
BAMBI,UCEC
BANF1,UCEC
BANK1,UCEC
BANP,UCEC
BAP1,UCEC
BARD1,UCEC
BATF,UCEC
BATF2,UCEC
BAZ1A,UCEC
BAZ1B,UCEC
BAZ2B,UCEC
BBIP1,UCEC
BBS10,UCEC
BBS12,UCEC
BBS5,UCEC
BCAN,UCEC
BCAP29,UCEC
BCAP31,UCEC
BCAR1,UCEC
BCAR3,UCEC
BCAS1,UCEC
BCAS2,UCEC
BCAT1,UCEC
BCCIP,UCEC
BCDIN3D,UCEC
BCKDHA,UCEC
BCL10,UCEC
BCL11B,UCEC
BCL2,UCEC
BCL2L1,UCEC
BCL2L12,UCEC
BCL2L15,UCEC
BCL2L2-PABPN1,UCEC
BCL6,UCEC
BCL7C,UCEC
BCL9,UCEC
BCL9L,UCEC
BCLAF1,UCEC
BCORL1,UCEC
BCS1L,UCEC
BDH2,UCEC
BDNF,UCEC
BDP1,UCEC
BECN1,UCEC
BEND3,UCEC
BET1,UCEC
BEX2,UCEC
BEX4,UCEC
BFAR,UCEC
BFSP1,UCEC
BGLAP,UCEC
BHLHB9,UCEC
BHLHE22,UCEC
BHLHE40,UCEC
BHLHE41,UCEC
BHMT,UCEC
BICD2,UCEC
BID,UCEC
BIRC2,UCEC
BIRC3,UCEC
BIRC5,UCEC
BIRC6,UCEC
BIRC8,UCEC
BIVM,UCEC
BLM,UCEC
BLOC1S2,UCEC
BLOC1S6,UCEC
BLVRB,UCEC
BLZF1,UCEC
BMF,UCEC
BMI1,UCEC
BMP10,UCEC
BMP2K,UCEC
BMP3,UCEC
BMP4,UCEC
BMP5,UCEC
BMP8A,UCEC
BMP8B,UCEC
BMPR1A,UCEC
BMPR1B,UCEC
BMPR2,UCEC
BMS1,UCEC
BNC1,UCEC
BNC2,UCEC
BNIP1,UCEC
BNIP2,UCEC
BNIP3,UCEC
BOD1L1,UCEC
BOD1L2,UCEC
BOLA3,UCEC
BOP1,UCEC
BORA,UCEC
BPGM,UCEC
BPIFC,UCEC
BPNT1,UCEC
BPTF,UCEC
BPY2C,UCEC
BRAF,UCEC
BRAP,UCEC
BRAT1,UCEC
BRCA1,UCEC
BRCA2,UCEC
BRCC3,UCEC
BRD1,UCEC
BRD2,UCEC
BRD4,UCEC
BRD7,UCEC
BRD8,UCEC
BRD9,UCEC
BRF1,UCEC
BRF2,UCEC
BRI3,UCEC
BRI3BP,UCEC
BRINP2,UCEC
BRIP1,UCEC
BRIX1,UCEC
BRMS1,UCEC
BRMS1L,UCEC
BRPF1,UCEC
BRPF3,UCEC
BRS3,UCEC
BRWD1,UCEC
BRWD3,UCEC
BSCL2,UCEC
BSG,UCEC
BSN,UCEC
BSND,UCEC
BSPH1,UCEC
BST1,UCEC
BTAF1,UCEC
BTBD10,UCEC
BTBD3,UCEC
BTBD6,UCEC
BTBD7,UCEC
BTBD8,UCEC
BTBD9,UCEC
BTC,UCEC
BTD,UCEC
BTF3,UCEC
BTF3L4,UCEC
BTG1,UCEC
BTK,UCEC
BTLA,UCEC
BTRC,UCEC
BUB1,UCEC
BUB1B,UCEC
BUB3,UCEC
BUD13,UCEC
BUD31,UCEC
BYSL,UCEC
BZW1,UCEC
BZW2,UCEC
C10orf10,UCEC
C10orf107,UCEC
C10orf128,UCEC
C10orf129,UCEC
C10orf131,UCEC
C10orf137,UCEC
C10orf2,UCEC
C10orf68,UCEC
C10orf76,UCEC
C10orf82,UCEC
C10orf88,UCEC
C10orf95,UCEC
C11orf30,UCEC
