gene,cancer_type
ANKRD28,DLBC
ANKRD30A,DLBC
ANKRD31,DLBC
ANKRD32,DLBC
ANKRD34B,DLBC
ANKRD34C,DLBC
ANKRD36,DLBC
ANKRD40,DLBC
ANKRD42,DLBC
ANKRD49,DLBC
ANKRD50,DLBC
ANKRD52,DLBC
ANKRD54,DLBC
ANKRD6,DLBC
ANKRD65,DLBC
ANKRD7,DLBC
ANLN,DLBC
ANO1,DLBC
ANO3,DLBC
ANP32A,DLBC
ANP32B,DLBC
ANP32E,DLBC
ANTXR1,DLBC
ANTXR2,DLBC
ANTXRL,DLBC
ANXA1,DLBC
ANXA10,DLBC
ANXA13,DLBC
ANXA2,DLBC
ANXA2R,DLBC
ANXA3,DLBC
ANXA8,DLBC
ANXA8L2,DLBC
AOAH,DLBC
AP1AR,DLBC
AP1B1,DLBC
AP1G1,DLBC
AP1M2,DLBC
AP1S2,DLBC
AP2A1,DLBC
AP2B1,DLBC
AP2M1,DLBC
AP2S1,DLBC
AP3B1,DLBC
AP3M1,DLBC
AP3M2,DLBC
AP3S1,DLBC
AP4S1,DLBC
AP5M1,DLBC
APBA1,DLBC
APBA2,DLBC
APBB1IP,DLBC
APC,DLBC
APC2,DLBC
APCS,DLBC
APEX1,DLBC
APEX2,DLBC
APH1A,DLBC
APH1B,DLBC
API5,DLBC
APIP,DLBC
APITD1,DLBC
APITD1-CORT,DLBC
APLP1,DLBC
APLP2,DLBC
APMAP,DLBC
APOBEC3A,DLBC
APOBEC3D,DLBC
APOBEC4,DLBC
APOC2,DLBC
APOE,DLBC
APOH,DLBC
APOL2,DLBC
APOOL,DLBC
APPBP2,DLBC
APPL2,DLBC
APRT,DLBC
APTX,DLBC
AQP1,DLBC
AQP10,DLBC
AQP12B,DLBC
AQP7,DLBC
AQP9,DLBC
AQR,DLBC
AR,DLBC
ARAP1,DLBC
ARAP2,DLBC
ARCN1,DLBC
ARF1,DLBC
ARF3,DLBC
ARF4,DLBC
ARF6,DLBC
ARFGAP1,DLBC
ARFGEF1,DLBC
ARFIP1,DLBC
ARFRP1,DLBC
ARGLU1,DLBC
ARHGAP1,DLBC
ARHGAP11A,DLBC
ARHGAP11B,DLBC
ARHGAP19,DLBC
ARHGAP21,DLBC
ARHGAP24,DLBC
ARHGAP26,DLBC
ARHGAP29,DLBC
ARHGAP30,DLBC
ARHGAP35,DLBC
ARHGAP5,DLBC
ARHGAP6,DLBC
ARHGAP8,DLBC
ARHGDIB,DLBC
ARHGEF11,DLBC
ARHGEF12,DLBC
ARHGEF2,DLBC
ARHGEF25,DLBC
ARHGEF3,DLBC
ARHGEF33,DLBC
ARHGEF35,DLBC
ARHGEF38,DLBC
ARHGEF5,DLBC
ARHGEF7,DLBC
ARHGEF9,DLBC
ARID1A,DLBC
ARID1B,DLBC
ARID2,DLBC
ARID3A,DLBC
ARID3B,DLBC
ARID4A,DLBC
ARID4B,DLBC
ARID5A,DLBC
ARIH1,DLBC
ARIH2,DLBC
ARL1,DLBC
ARL10,DLBC
ARL11,DLBC
ARL13B,DLBC
ARL14,DLBC
ARL14EP,DLBC
ARL14EPL,DLBC
ARL15,DLBC
ARL2,DLBC
ARL2BP,DLBC
ARL3,DLBC
ARL4A,DLBC
ARL5A,DLBC
ARL5B,DLBC
ARL6IP1,DLBC
ARL6IP6,DLBC
ARL8B,DLBC
ARMC1,DLBC
ARMC10,DLBC
ARMC2,DLBC
ARMC5,DLBC
ARMC7,DLBC
ARMC9,DLBC
ARMCX1,DLBC
ARMCX3,DLBC
ARMCX5,DLBC
ARMCX6,DLBC
ARNT,DLBC
ARNTL,DLBC
ARPC1A,DLBC
ARPC2,DLBC
ARPC3,DLBC
ARPC4,DLBC
ARPC5,DLBC
ARPP19,DLBC
ARRB1,DLBC
ARRB2,DLBC
ARRDC4,DLBC
ARSB,DLBC
ARSK,DLBC
ART3,DLBC
ARTN,DLBC
ARV1,DLBC
AS3MT,DLBC
ASAH1,DLBC
ASB17,DLBC
ASB3,DLBC
ASB6,DLBC
ASB7,DLBC
ASCC1,DLBC
ASCC3,DLBC
ASCL1,DLBC
ASCL2,DLBC
ASF1A,DLBC
ASF1B,DLBC
ASH2L,DLBC
ASIC1,DLBC
ASIP,DLBC
ASMT,DLBC
ASNA1,DLBC
ASNS,DLBC
ASNSD1,DLBC
ASPDH,DLBC
ASPHD2,DLBC
ASPM,DLBC
ASTL,DLBC
ASUN,DLBC
ASXL3,DLBC
ATAD1,DLBC
ATAD2,DLBC
ATAD3A,DLBC
ATAD5,DLBC
ATAT1,DLBC
ATF1,DLBC
ATF2,DLBC
ATF4,DLBC
ATF5,DLBC
ATF6,DLBC
ATF7,DLBC
ATF7IP,DLBC
ATG10,DLBC
ATG12,DLBC
ATG13,DLBC
ATG14,DLBC
ATG2B,DLBC
ATG3,DLBC
ATG4C,DLBC
ATG5,DLBC
ATG9A,DLBC
ATHL1,DLBC
ATIC,DLBC
ATL1,DLBC
ATL2,DLBC
ATL3,DLBC
ATM,DLBC
ATMIN,DLBC
ATOH1,DLBC
ATOX1,DLBC
ATP10A,DLBC
ATP10D,DLBC
ATP11B,DLBC
ATP11C,DLBC
ATP13A1,DLBC
ATP1A1,DLBC
ATP1B1,DLBC
ATP1B3,DLBC
ATP2A2,DLBC
ATP2B1,DLBC
ATP2B4,DLBC
ATP2C1,DLBC
ATP5A1,DLBC
ATP5B,DLBC
ATP5C1,DLBC
ATP5D,DLBC
ATP5F1,DLBC
ATP5G1,DLBC
ATP5G2,DLBC
ATP5H,DLBC
ATP5I,DLBC
ATP5J,DLBC
ATP5J2,DLBC
ATP5J2-PTCD1,DLBC
ATP5L,DLBC
ATP5L2,DLBC
ATP5O,DLBC
ATP5SL,DLBC
ATP6AP1,DLBC
ATP6AP1L,DLBC
ATP6AP2,DLBC
ATP6V0A1,DLBC
ATP6V0B,DLBC
ATP6V0C,DLBC
ATP6V0D1,DLBC
ATP6V0D2,DLBC
ATP6V0E1,DLBC
ATP6V0E2,DLBC
ATP6V1A,DLBC
ATP6V1B2,DLBC
ATP6V1C1,DLBC
ATP6V1D,DLBC
ATP6V1E1,DLBC
ATP6V1F,DLBC
ATP6V1G1,DLBC
ATP6V1G3,DLBC
ATP6V1H,DLBC
ATP7A,DLBC
ATP8A1,DLBC
ATP8A2,DLBC
ATP8B2,DLBC
ATPAF2,DLBC
ATPIF1,DLBC
ATR,DLBC
ATRIP,DLBC
ATRN,DLBC
ATRX,DLBC
ATXN10,DLBC
ATXN2L,DLBC
ATXN3L,DLBC
ATXN7,DLBC
ATXN7L3,DLBC
ATXN7L3B,DLBC
AUP1,DLBC
AURKA,DLBC
AURKAIP1,DLBC
AURKB,DLBC
AUTS2,DLBC
AVEN,DLBC
AVIL,DLBC
AVP,DLBC
AVPR1A,DLBC
AXDND1,DLBC
AXIN2,DLBC
AZGP1,DLBC
AZI2,DLBC
AZIN1,DLBC
B3GALNT1,DLBC
B3GALT4,DLBC
B3GNT2,DLBC
B3GNT5,DLBC
B3GNT6,DLBC
B4GALNT1,DLBC
B4GALT3,DLBC
B4GALT4,DLBC
B4GALT7,DLBC
BACH1,DLBC
BAG4,DLBC
BAI2,DLBC
BAK1,DLBC
BAMBI,DLBC
BANF1,DLBC
BANK1,DLBC
BANP,DLBC
BAP1,DLBC
BARD1,DLBC
BATF,DLBC
BATF2,DLBC
BAZ1A,DLBC
BAZ1B,DLBC
BAZ2B,DLBC
BBIP1,DLBC
BBS10,DLBC
BBS12,DLBC
BBS5,DLBC
BCAN,DLBC
BCAP29,DLBC
BCAP31,DLBC
BCAR1,DLBC
BCAR3,DLBC
BCAS1,DLBC
BCAS2,DLBC
BCAT1,DLBC
BCCIP,DLBC
BCDIN3D,DLBC
BCKDHA,DLBC
BCL10,DLBC
BCL11B,DLBC
BCL2,DLBC
BCL2L1,DLBC
BCL2L12,DLBC
BCL2L15,DLBC
BCL2L2-PABPN1,DLBC
BCL6,DLBC
BCL7C,DLBC
BCL9,DLBC
BCL9L,DLBC
BCLAF1,DLBC
BCORL1,DLBC
BCS1L,DLBC
BDH2,DLBC
BDNF,DLBC
BDP1,DLBC
BECN1,DLBC
BEND3,DLBC
BET1,DLBC
BEX2,DLBC
BEX4,DLBC
BFAR,DLBC
BFSP1,DLBC
BGLAP,DLBC
BHLHB9,DLBC
BHLHE22,DLBC
BHLHE40,DLBC
BHLHE41,DLBC
BHMT,DLBC
BICD2,DLBC
BID,DLBC
BIRC2,DLBC
BIRC3,DLBC
BIRC5,DLBC
BIRC6,DLBC
BIRC8,DLBC
BIVM,DLBC
BLM,DLBC
BLOC1S2,DLBC
BLOC1S6,DLBC
BLVRB,DLBC
BLZF1,DLBC
BMF,DLBC
BMI1,DLBC
BMP10,DLBC
BMP2K,DLBC
BMP3,DLBC
BMP4,DLBC
BMP5,DLBC
BMP8A,DLBC
BMP8B,DLBC
BMPR1A,DLBC
BMPR1B,DLBC
BMPR2,DLBC
BMS1,DLBC
BNC1,DLBC
BNC2,DLBC
BNIP1,DLBC
BNIP2,DLBC
BNIP3,DLBC
BOD1L1,DLBC
BOD1L2,DLBC
BOLA3,DLBC
BOP1,DLBC
BORA,DLBC
BPGM,DLBC
BPIFC,DLBC
BPNT1,DLBC
BPTF,DLBC
BPY2C,DLBC
BRAF,DLBC
BRAP,DLBC
BRAT1,DLBC
BRCA1,DLBC
BRCA2,DLBC
BRCC3,DLBC
BRD1,DLBC
BRD2,DLBC
BRD4,DLBC
BRD7,DLBC
BRD8,DLBC
BRD9,DLBC
BRF1,DLBC
BRF2,DLBC
BRI3,DLBC
BRI3BP,DLBC
BRINP2,DLBC
BRIP1,DLBC
BRIX1,DLBC
BRMS1,DLBC
BRMS1L,DLBC
BRPF1,DLBC
BRPF3,DLBC
BRS3,DLBC
BRWD1,DLBC
BRWD3,DLBC
BSCL2,DLBC
BSG,DLBC
BSN,DLBC
BSND,DLBC
BSPH1,DLBC
BST1,DLBC
BTAF1,DLBC
BTBD10,DLBC
BTBD3,DLBC
BTBD6,DLBC
BTBD7,DLBC
BTBD8,DLBC
BTBD9,DLBC
BTC,DLBC
BTD,DLBC
BTF3,DLBC
BTF3L4,DLBC
BTG1,DLBC
BTK,DLBC
BTLA,DLBC
BTRC,DLBC
BUB1,DLBC
BUB1B,DLBC
BUB3,DLBC
BUD13,DLBC
BUD31,DLBC
BYSL,DLBC
BZW1,DLBC
BZW2,DLBC
C10orf10,DLBC
C10orf107,DLBC
C10orf128,DLBC
C10orf129,DLBC
C10orf131,DLBC
C10orf137,DLBC
C10orf2,DLBC
C10orf68,DLBC
C10orf76,DLBC
C10orf82,DLBC
C10orf88,DLBC
C10orf95,DLBC
C11orf30,DLBC
C11orf31,DLBC
C11orf42,DLBC
C11orf49,DLBC
C11orf54,DLBC
C11orf57,DLBC
C11orf58,DLBC
C11orf65,DLBC
C11orf70,DLBC
C11orf73,DLBC
C11orf74,DLBC
C11orf82,DLBC
C11orf83,DLBC
C11orf85,DLBC
C11orf88,DLBC
C11orf91,DLBC
C11orf94,DLBC
C12orf10,DLBC
C12orf4,DLBC
C12orf40,DLBC
C12orf42,DLBC
C12orf43,DLBC
C12orf45,DLBC
C12orf49,DLBC
C12orf50,DLBC
C12orf52,DLBC
C12orf56,DLBC
C12orf57,DLBC
C12orf65,DLBC
C12orf71,DLBC
C12orf75,DLBC
C13orf45,DLBC
C14orf159,DLBC
C14orf164,DLBC
C14orf166,DLBC
C14orf166B,DLBC
C14orf178,DLBC
C14orf2,DLBC
C14orf28,DLBC
C14orf39,DLBC
C14orf80,DLBC
C15orf26,DLBC
C15orf38-AP3S2,DLBC
C15orf41,DLBC
C15orf43,DLBC
C15orf48,DLBC
C15orf57,DLBC
C16orf45,DLBC
C16orf59,DLBC
C16orf62,DLBC
C16orf72,DLBC
C16orf80,DLBC
C16orf87,DLBC
C16orf90,DLBC
C16orf92,DLBC
C17orf102,DLBC
C17orf104,DLBC
C17orf105,DLBC
C17orf49,DLBC
C17orf58,DLBC
C17orf66,DLBC
C17orf70,DLBC
C17orf74,DLBC
C17orf75,DLBC
C17orf80,DLBC
C17orf85,DLBC
C17orf89,DLBC
C17orf96,DLBC
C17orf98,DLBC
C17orf99,DLBC
C18orf21,DLBC
C18orf32,DLBC
C19orf18,DLBC
C19orf25,DLBC
C19orf40,DLBC
C19orf43,DLBC
C19orf48,DLBC
C19orf52,DLBC
C19orf53,DLBC
C19orf70,DLBC
C19orf77,DLBC
C19orf82,DLBC
C19orf83,DLBC
C1D,DLBC
C1GALT1,DLBC
C1GALT1C1,DLBC
C1orf101,DLBC
C1orf105,DLBC
C1orf109,DLBC
C1orf112,DLBC
C1orf122,DLBC
C1orf131,DLBC
C1orf146,DLBC
C1orf172,DLBC
C1orf234,DLBC
C1orf27,DLBC
C1orf35,DLBC
C1orf43,DLBC
C1orf52,DLBC
C1orf54,DLBC
C1orf74,DLBC
C1orf86,DLBC
C1orf87,DLBC
C1QBP,DLBC
C1QL2,DLBC
C1QTNF5,DLBC
C1QTNF9,DLBC
C1QTNF9B,DLBC
C1S,DLBC
C20orf112,DLBC
C20orf196,DLBC
C20orf197,DLBC
