gene,cancer_type
ANKRD28,CHOL
ANKRD30A,CHOL
ANKRD31,CHOL
ANKRD32,CHOL
ANKRD34B,CHOL
ANKRD34C,CHOL
ANKRD36,CHOL
ANKRD40,CHOL
ANKRD42,CHOL
ANKRD49,CHOL
ANKRD50,CHOL
ANKRD52,CHOL
ANKRD54,CHOL
ANKRD6,CHOL
ANKRD65,CHOL
ANKRD7,CHOL
ANLN,CHOL
ANO1,CHOL
ANO3,CHOL
ANP32A,CHOL
ANP32B,CHOL
ANP32E,CHOL
ANTXR1,CHOL
ANTXR2,CHOL
ANTXRL,CHOL
ANXA1,CHOL
ANXA10,CHOL
ANXA13,CHOL
ANXA2,CHOL
ANXA2R,CHOL
ANXA3,CHOL
ANXA8,CHOL
ANXA8L2,CHOL
AOAH,CHOL
AP1AR,CHOL
AP1B1,CHOL
AP1G1,CHOL
AP1M2,CHOL
AP1S2,CHOL
AP2A1,CHOL
AP2B1,CHOL
AP2M1,CHOL
AP2S1,CHOL
AP3B1,CHOL
AP3M1,CHOL
AP3M2,CHOL
AP3S1,CHOL
AP4S1,CHOL
AP5M1,CHOL
APBA1,CHOL
APBA2,CHOL
APBB1IP,CHOL
APC,CHOL
APC2,CHOL
APCS,CHOL
APEX1,CHOL
APEX2,CHOL
APH1A,CHOL
APH1B,CHOL
API5,CHOL
APIP,CHOL
APITD1,CHOL
APITD1-CORT,CHOL
APLP1,CHOL
APLP2,CHOL
APMAP,CHOL
APOBEC3A,CHOL
APOBEC3D,CHOL
APOBEC4,CHOL
APOC2,CHOL
APOE,CHOL
APOH,CHOL
APOL2,CHOL
APOOL,CHOL
APPBP2,CHOL
APPL2,CHOL
APRT,CHOL
APTX,CHOL
AQP1,CHOL
AQP10,CHOL
AQP12B,CHOL
AQP7,CHOL
AQP9,CHOL
AQR,CHOL
AR,CHOL
ARAP1,CHOL
ARAP2,CHOL
ARCN1,CHOL
ARF1,CHOL
ARF3,CHOL
ARF4,CHOL
ARF6,CHOL
ARFGAP1,CHOL
ARFGEF1,CHOL
ARFIP1,CHOL
ARFRP1,CHOL
ARGLU1,CHOL
ARHGAP1,CHOL
ARHGAP11A,CHOL
ARHGAP11B,CHOL
ARHGAP19,CHOL
ARHGAP21,CHOL
ARHGAP24,CHOL
ARHGAP26,CHOL
ARHGAP29,CHOL
ARHGAP30,CHOL
ARHGAP35,CHOL
ARHGAP5,CHOL
ARHGAP6,CHOL
ARHGAP8,CHOL
ARHGDIB,CHOL
ARHGEF11,CHOL
ARHGEF12,CHOL
ARHGEF2,CHOL
ARHGEF25,CHOL
ARHGEF3,CHOL
ARHGEF33,CHOL
ARHGEF35,CHOL
ARHGEF38,CHOL
ARHGEF5,CHOL
ARHGEF7,CHOL
ARHGEF9,CHOL
ARID1A,CHOL
ARID1B,CHOL
ARID2,CHOL
ARID3A,CHOL
ARID3B,CHOL
ARID4A,CHOL
ARID4B,CHOL
ARID5A,CHOL
ARIH1,CHOL
ARIH2,CHOL
ARL1,CHOL
ARL10,CHOL
ARL11,CHOL
ARL13B,CHOL
ARL14,CHOL
ARL14EP,CHOL
ARL14EPL,CHOL
ARL15,CHOL
ARL2,CHOL
ARL2BP,CHOL
ARL3,CHOL
ARL4A,CHOL
ARL5A,CHOL
ARL5B,CHOL
ARL6IP1,CHOL
ARL6IP6,CHOL
ARL8B,CHOL
ARMC1,CHOL
ARMC10,CHOL
ARMC2,CHOL
ARMC5,CHOL
ARMC7,CHOL
ARMC9,CHOL
ARMCX1,CHOL
ARMCX3,CHOL
ARMCX5,CHOL
ARMCX6,CHOL
ARNT,CHOL
ARNTL,CHOL
ARPC1A,CHOL
ARPC2,CHOL
ARPC3,CHOL
ARPC4,CHOL
ARPC5,CHOL
ARPP19,CHOL
ARRB1,CHOL
ARRB2,CHOL
ARRDC4,CHOL
ARSB,CHOL
ARSK,CHOL
ART3,CHOL
ARTN,CHOL
ARV1,CHOL
AS3MT,CHOL
ASAH1,CHOL
ASB17,CHOL
ASB3,CHOL
ASB6,CHOL
ASB7,CHOL
ASCC1,CHOL
ASCC3,CHOL
ASCL1,CHOL
ASCL2,CHOL
ASF1A,CHOL
ASF1B,CHOL
ASH2L,CHOL
ASIC1,CHOL
ASIP,CHOL
ASMT,CHOL
ASNA1,CHOL
ASNS,CHOL
ASNSD1,CHOL
ASPDH,CHOL
ASPHD2,CHOL
ASPM,CHOL
ASTL,CHOL
ASUN,CHOL
ASXL3,CHOL
ATAD1,CHOL
ATAD2,CHOL
ATAD3A,CHOL
ATAD5,CHOL
ATAT1,CHOL
ATF1,CHOL
ATF2,CHOL
ATF4,CHOL
ATF5,CHOL
ATF6,CHOL
ATF7,CHOL
ATF7IP,CHOL
ATG10,CHOL
ATG12,CHOL
ATG13,CHOL
ATG14,CHOL
ATG2B,CHOL
ATG3,CHOL
ATG4C,CHOL
ATG5,CHOL
ATG9A,CHOL
ATHL1,CHOL
ATIC,CHOL
ATL1,CHOL
ATL2,CHOL
ATL3,CHOL
ATM,CHOL
ATMIN,CHOL
ATOH1,CHOL
ATOX1,CHOL
ATP10A,CHOL
ATP10D,CHOL
ATP11B,CHOL
ATP11C,CHOL
ATP13A1,CHOL
ATP1A1,CHOL
ATP1B1,CHOL
ATP1B3,CHOL
ATP2A2,CHOL
ATP2B1,CHOL
ATP2B4,CHOL
ATP2C1,CHOL
ATP5A1,CHOL
ATP5B,CHOL
ATP5C1,CHOL
ATP5D,CHOL
ATP5F1,CHOL
ATP5G1,CHOL
ATP5G2,CHOL
ATP5H,CHOL
ATP5I,CHOL
ATP5J,CHOL
ATP5J2,CHOL
ATP5J2-PTCD1,CHOL
ATP5L,CHOL
ATP5L2,CHOL
ATP5O,CHOL
ATP5SL,CHOL
ATP6AP1,CHOL
ATP6AP1L,CHOL
ATP6AP2,CHOL
ATP6V0A1,CHOL
ATP6V0B,CHOL
ATP6V0C,CHOL
ATP6V0D1,CHOL
ATP6V0D2,CHOL
ATP6V0E1,CHOL
ATP6V0E2,CHOL
ATP6V1A,CHOL
ATP6V1B2,CHOL
ATP6V1C1,CHOL
ATP6V1D,CHOL
ATP6V1E1,CHOL
ATP6V1F,CHOL
ATP6V1G1,CHOL
ATP6V1G3,CHOL
ATP6V1H,CHOL
ATP7A,CHOL
ATP8A1,CHOL
ATP8A2,CHOL
ATP8B2,CHOL
ATPAF2,CHOL
ATPIF1,CHOL
ATR,CHOL
ATRIP,CHOL
ATRN,CHOL
ATRX,CHOL
ATXN10,CHOL
ATXN2L,CHOL
ATXN3L,CHOL
ATXN7,CHOL
ATXN7L3,CHOL
ATXN7L3B,CHOL
AUP1,CHOL
AURKA,CHOL
AURKAIP1,CHOL
AURKB,CHOL
AUTS2,CHOL
AVEN,CHOL
AVIL,CHOL
AVP,CHOL
AVPR1A,CHOL
AXDND1,CHOL
AXIN2,CHOL
AZGP1,CHOL
AZI2,CHOL
AZIN1,CHOL
B3GALNT1,CHOL
B3GALT4,CHOL
B3GNT2,CHOL
B3GNT5,CHOL
B3GNT6,CHOL
B4GALNT1,CHOL
B4GALT3,CHOL
B4GALT4,CHOL
B4GALT7,CHOL
BACH1,CHOL
BAG4,CHOL
BAI2,CHOL
BAK1,CHOL
BAMBI,CHOL
BANF1,CHOL
BANK1,CHOL
BANP,CHOL
BAP1,CHOL
BARD1,CHOL
BATF,CHOL
BATF2,CHOL
BAZ1A,CHOL
BAZ1B,CHOL
BAZ2B,CHOL
BBIP1,CHOL
BBS10,CHOL
BBS12,CHOL
BBS5,CHOL
BCAN,CHOL
